"taxon","ELEMENT_GLOBAL_ID","indicator"
"Psora",879239,0
"Psora",899320,0
"Psora",899390,0
"Psora",899900,0
"Psora",899026,0
"Psora",900036,0
"Psora",899083,0
"Psora",899086,0
"Psora",900051,0
"Psora",900052,0
"Psora",900053,0
"Psora",900062,0
"Psora",900078,0
"Psora",899100,0
"Psora",900085,0
"Psora",900096,0
"Psora",899632,0
"Psora",899633,0
"Psora",895818,0
"Psora",935193,0
"Psora",946476,0
"Psora",964279,0
"Psora",964282,0
"Psora",964276,0
"Psora",964298,0
"Psora",964267,0
"Psora",1125859,0
"Psora",1127120,0
"Psora",1127136,0
"Psora",1309263,0
"Psora",1127110,0
"Psora",1127112,0
"Ramalina",796838,0
"Ramalina",857654,0
"Ramalina",860492,0
"Toninia",793511,0
"Sphaerophorus",860275,0
"Lepraria",684346,0
"Lepraria",860409,0
"Lepraria",796831,0
"Lepraria",796838,0
"Lepraria",685347,0
"Lepraria",860501,0
"Lepraria",899158,0
"Lepraria",899884,0
"Stereocaulon",860385,0
"Stereocaulon",860409,0
"Stereocaulon",860370,0
"Stereocaulon",860340,0
"Stereocaulon",688119,0
"Stereocaulon",796838,0
"Stereocaulon",849179,0
"Stereocaulon",1256086,0
"Stereocaulon",860477,0
"Stereocaulon",860501,0
"Stereocaulon",858134,0
"Stereocaulon",860574,0
"Stereocaulon",860619,0
"Stereocaulon",860664,0
"Stereocaulon",860816,0
"Stereocaulon",899362,0
"Stereocaulon",1042040,0
"Stereocaulon",1042030,0
"Stereocaulon",1041615,0
"Stereocaulon",1159091,0
"Stereocaulon",1041991,0
"Stereocaulon",1159087,0
"Lecidea",849164,0
"Lecidea",899461,0
"Lecidea",900073,0
"Lecidea",1159091,0
"Porpidia",684346,0
"Porpidia",683560,0
"Porpidia",860409,0
"Porpidia",796838,0
"Porpidia",860501,0
"Porpidia",1159091,0
"Diploschistes",796838,0
"Diploschistes",857182,0
"Phlyctis",684346,0
"Phlyctis",835678,0
"Coccocarpia",685143,0
"Collema",683464,0
"Collema",687725,0
"Collema",687371,0
"Collema",688367,0
"Collema",792298,0
"Collema",793511,0
"Enchylium",683464,0
"Enchylium",688367,0
"Nephroma",860664,0
"Nephroma",1041496,0
"Peltigera",684903,0
"Peltigera",686569,0
"Peltigera",689376,0
"Peltigera",1267571,0
"Peltigera",684569,0
"Peltigera",857182,0
"Peltigera",836914,0
"Peltigera",860664,0
"Peltigera",1309263,0
"Solorina",860275,0
"Solorina",729675,0
"Solorina",849164,0
"Solorina",900073,0
"Placynthium",687152,0
"Placynthium",683806,0
"Placynthium",689631,0
"Placynthium",833221,0
"Placynthium",946476,0
"Coccotrema",860669,0
"Siphula",856676,0
"Siphula",894266,0
"Siphula",894262,0
"Siphula",1299043,0
"Thamnolia",860275,0
"Thamnolia",860355,0
"Thamnolia",860574,0
"Thamnolia",899279,0
"Thamnolia",1042080,0
"Thamnolia",1042040,0
"Thamnolia",1042050,0
"Thamnolia",1042060,0
"Thamnolia",1042090,0
"Thamnolia",1042030,0
"Thamnolia",1041615,0
"Thamnolia",1041991,0
"Thamnolia",1344241,0
"Aspicilia",796831,0
"Aspicilia",796838,0
"Aspicilia",902166,0
"Circinaria",857182,0
"Microcalicium",796838,0
"Ochrolechia",860355,0
"Lepra",684346,0
"Lepra",860409,0
"Lepra",796831,0
"Lepra",796838,0
"Lepra",685347,0
"Lepra",860501,0
"Lepra",899158,0
"Lepra",899884,0
"Pertusaria",860574,0
"Pertusaria",1041991,0
"Rhizocarpon",683560,0
"Rhizocarpon",860275,0
"Rhizocarpon",688797,0
"Rhizocarpon",689532,0
"Rhizocarpon",860340,0
"Rhizocarpon",860355,0
"Rhizocarpon",796831,0
"Rhizocarpon",796838,0
"Rhizocarpon",849164,0
"Rhizocarpon",860574,0
"Rhizocarpon",900054,0
"Rhizocarpon",900073,0
"Rhizocarpon",1042040,0
"Rhizocarpon",1042030,0
"Rhizocarpon",1159091,0
"Rhizocarpon",1041991,0
"Athallia",899279,0
"Caloplaca",860409,0
"Caloplaca",689631,0
"Caloplaca",857654,0
"Caloplaca",849164,0
"Caloplaca",860492,0
"Caloplaca",860501,0
"Caloplaca",860669,0
"Caloplaca",899279,0
"Caloplaca",900073,0
"Fulgensia",683464,0
"Fulgensia",687725,0
"Fulgensia",687371,0
"Fulgensia",688367,0
"Fulgensia",793511,0
"Gyalolechia",683464,0
"Gyalolechia",687725,0
"Gyalolechia",687371,0
"Gyalolechia",688367,0
"Gyalolechia",793511,0
"Rusavskia",849164,0
"Rusavskia",900073,0
"Teloschistes",684469,0
"Xanthoria",857654,0
"Xanthoria",860492,0
"Xanthoria",860669,0
"Fuscidea",684783,0
"Fuscidea",860409,0
"Fuscidea",796831,0
"Fuscidea",796838,0
"Fuscidea",860501,0
"Orphniospora",1159091,0
"Ophioparma",860574,0
"Ophioparma",900054,0
"Ophioparma",1159091,0
"Ophioparma",1041991,0
"Lasallia",684783,0
"Lasallia",684346,0
"Lasallia",860409,0
"Lasallia",687798,0
"Lasallia",686464,0
"Lasallia",686512,0
"Lasallia",685271,0
"Lasallia",688719,0
"Lasallia",796831,0
"Lasallia",796838,0
"Lasallia",836338,0
"Lasallia",1256086,0
"Lasallia",860501,0
"Lasallia",858134,0
"Lasallia",877423,0
"Lasallia",900042,0
"Lasallia",900054,0
"Lasallia",1159091,0
"Umbilicaria",684783,0
"Umbilicaria",684346,0
"Umbilicaria",860409,0
"Umbilicaria",686464,0
"Umbilicaria",685616,0
"Umbilicaria",686512,0
"Umbilicaria",685271,0
"Umbilicaria",688235,0
"Umbilicaria",687388,0
"Umbilicaria",688797,0
"Umbilicaria",686934,0
"Umbilicaria",689532,0
"Umbilicaria",860340,0
"Umbilicaria",860355,0
"Umbilicaria",683584,0
"Umbilicaria",688719,0
"Umbilicaria",796831,0
"Umbilicaria",796838,0
"Umbilicaria",849164,0
"Umbilicaria",685347,0
"Umbilicaria",1256086,0
"Umbilicaria",878628,0
"Umbilicaria",860501,0
"Umbilicaria",858134,0
"Umbilicaria",860559,0
"Umbilicaria",860574,0
"Umbilicaria",877423,0
"Umbilicaria",902166,0
"Umbilicaria",900042,0
"Umbilicaria",900054,0
"Umbilicaria",900073,0
"Umbilicaria",933791,0
"Umbilicaria",933779,0
"Umbilicaria",1042040,0
"Umbilicaria",1042030,0
"Umbilicaria",1159091,0
"Umbilicaria",1041991,0
"Thyrea",946476,0
"Andreaea",684346,0
"Andreaea",685347,0
"Andreaea",1041690,0
"Andreaea",1344228,0
"Aulacomnium",685116,0
"Aulacomnium",683900,0
"Aulacomnium",684015,0
"Aulacomnium",683539,0
"Aulacomnium",860370,0
"Aulacomnium",683622,0
"Aulacomnium",683831,0
"Aulacomnium",860279,0
"Aulacomnium",689331,0
"Aulacomnium",688728,0
"Aulacomnium",687808,0
"Aulacomnium",687913,0
"Aulacomnium",689899,0
"Aulacomnium",728627,0
"Aulacomnium",684727,0
"Aulacomnium",688921,0
"Aulacomnium",688628,0
"Aulacomnium",687799,0
"Aulacomnium",730765,0
"Aulacomnium",683904,0
"Aulacomnium",849164,0
"Aulacomnium",860509,0
"Aulacomnium",860512,0
"Aulacomnium",860750,0
"Aulacomnium",899301,0
"Aulacomnium",900073,0
"Aulacomnium",948485,0
"Aulacomnium",1042080,0
"Aulacomnium",1042125,0
"Aulacomnium",1042090,0
"Aulacomnium",1041690,0
"Aulacomnium",1146910,0
"Aulacomnium",1344228,0
"Aulacomnium",1344241,0
"Philonotis",689052,0
"Philonotis",687808,0
"Philonotis",728599,0
"Philonotis",728627,0
"Philonotis",685274,0
"Philonotis",683904,0
"Philonotis",728757,0
"Philonotis",849164,0
"Philonotis",856676,0
"Philonotis",877425,0
"Philonotis",899164,0
"Philonotis",899301,0
"Philonotis",900072,0
"Philonotis",900073,0
"Philonotis",899110,0
"Philonotis",1041690,0
"Philonotis",1299043,0
"Philonotis",1344228,0
"Bryum",684638,0
"Bryum",685175,0
"Bryum",689052,0
"Bryum",687808,0
"Bryum",728599,0
"Bryum",728627,0
"Bryum",683904,0
"Bryum",728743,0
"Bryum",728757,0
"Bryum",849164,0
"Bryum",741266,0
"Bryum",833221,0
"Bryum",688961,0
"Bryum",899164,0
"Bryum",899657,0
"Bryum",899301,0
"Bryum",899461,0
"Bryum",900072,0
"Bryum",900073,0
"Ptychostomum",899657,0
"Rhodobryum",683622,0
"Rhodobryum",685146,0
"Leucolepis",787986,0
"Leucolepis",787976,0
"Leucolepis",787992,0
"Leucolepis",787997,0
"Leucolepis",1041514,0
"Mnium",686958,0
"Mnium",685735,0
"Mnium",688675,0
"Mnium",686752,0
"Mnium",688193,0
"Mnium",688268,0
"Mnium",687412,0
"Mnium",688522,0
"Mnium",683857,0
"Mnium",689899,0
"Mnium",683188,0
"Mnium",688921,0
"Mnium",742092,0
"Mnium",684916,0
"Mnium",787986,0
"Mnium",787992,0
"Mnium",878657,0
"Mnium",866515,0
"Mnium",1176987,0
"Plagiomnium",683622,0
"Plagiomnium",684249,0
"Plagiomnium",686958,0
"Plagiomnium",687144,0
"Plagiomnium",687179,0
"Plagiomnium",688675,0
"Plagiomnium",689899,0
"Plagiomnium",684217,0
"Plagiomnium",683486,0
"Plagiomnium",683995,0
"Plagiomnium",800161,0
"Plagiomnium",878628,0
"Plagiomnium",1344228,0
"Pohlia",689156,0
"Pohlia",849164,0
"Pohlia",899297,0
"Pohlia",900072,0
"Pohlia",900073,0
"Rhizomnium",683900,0
"Rhizomnium",684376,0
"Rhizomnium",683831,0
"Rhizomnium",685735,0
"Rhizomnium",689331,0
"Rhizomnium",688193,0
"Rhizomnium",683188,0
"Rhizomnium",686719,0
"Rhizomnium",788005,0
"Rhizomnium",791945,0
"Rhizomnium",787973,0
"Rhizomnium",800161,0
"Rhizomnium",899162,0
"Rhizomnium",899662,0
"Amphidium",687412,0
"Amphidium",849141,0
"Amphidium",900073,0
"Amphidium",932947,0
"Dichodontium",686958,0
"Syrrhopodon",688038,0
"Dicranum",684832,0
"Dicranum",684967,0
"Dicranum",683348,0
"Dicranum",683349,0
"Dicranum",684346,0
"Dicranum",860385,0
"Dicranum",683437,0
"Dicranum",860408,0
"Dicranum",683077,0
"Dicranum",684099,0
"Dicranum",683191,0
"Dicranum",683622,0
"Dicranum",683517,0
"Dicranum",683834,0
"Dicranum",684245,0
"Dicranum",686355,0
"Dicranum",686886,0
"Dicranum",686890,0
"Dicranum",686125,0
"Dicranum",686533,0
"Dicranum",686512,0
"Dicranum",685368,0
"Dicranum",685731,0
"Dicranum",685740,0
"Dicranum",685756,0
"Dicranum",689094,0
"Dicranum",689733,0
"Dicranum",689430,0
"Dicranum",689330,0
"Dicranum",688193,0
"Dicranum",686832,0
"Dicranum",687398,0
"Dicranum",688375,0
"Dicranum",688095,0
"Dicranum",688522,0
"Dicranum",689885,0
"Dicranum",686934,0
"Dicranum",687809,0
"Dicranum",689899,0
"Dicranum",683296,0
"Dicranum",689577,0
"Dicranum",690022,0
"Dicranum",690048,0
"Dicranum",689765,0
"Dicranum",684217,0
"Dicranum",683710,0
"Dicranum",685028,0
"Dicranum",683584,0
"Dicranum",684873,0
"Dicranum",688719,0
"Dicranum",685818,0
"Dicranum",684985,0
"Dicranum",689294,0
"Dicranum",686595,0
"Dicranum",777931,0
"Dicranum",849141,0
"Dicranum",835732,0
"Dicranum",787600,0
"Dicranum",838549,0
"Dicranum",1207718,0
"Dicranum",884822,0
"Dicranum",860492,0
"Dicranum",872683,0
"Dicranum",877354,0
"Dicranum",898964,0
"Dicranum",899888,0
"Dicranum",892953,0
"Dicranum",933817,0
"Dicranum",931854,0
"Dicranum",933803,0
"Dicranum",948589,0
"Dicranum",932947,0
"Dicranum",1150959,0
"Dicranum",1150957,0
"Dicranum",1207720,0
"Dicranum",1042080,0
"Dicranum",1042090,0
"Dicranum",1159201,0
"Dicranum",1150949,0
"Dicranum",899484,0
"Dicranum",1344241,0
"Paraleucobryum",899130,0
"Fissidens",683879,0
"Fissidens",686958,0
"Fissidens",688193,0
"Fissidens",687924,0
"Fissidens",683486,0
"Fissidens",835678,0
"Fissidens",878628,0
"Atractylocarpus",685182,0
"Atractylocarpus",899513,0
"Brothera",685146,0
"Campylopodiella",685182,0
"Campylopodiella",899513,0
"Campylopus",835678,0
"Dicranodontium",689733,0
"Leucobryum",684832,0
"Leucobryum",684346,0
"Leucobryum",683437,0
"Leucobryum",684099,0
"Leucobryum",683191,0
"Leucobryum",683622,0
"Leucobryum",686355,0
"Leucobryum",687798,0
"Leucobryum",686464,0
"Leucobryum",686512,0
"Leucobryum",685368,0
"Leucobryum",688348,0
"Leucobryum",688482,0
"Leucobryum",689731,0
"Leucobryum",688606,0
"Leucobryum",686934,0
"Leucobryum",686982,0
"Leucobryum",687809,0
"Leucobryum",689899,0
"Leucobryum",690048,0
"Leucobryum",684217,0
"Leucobryum",688827,0
"Leucobryum",688921,0
"Leucobryum",685028,0
"Leucobryum",685562,0
"Leucobryum",688628,0
"Leucobryum",688719,0
"Leucobryum",685818,0
"Leucobryum",689294,0
"Leucobryum",835732,0
"Leucobryum",807522,0
"Leucobryum",800140,0
"Leucobryum",800146,0
"Leucobryum",685347,0
"Leucobryum",836338,0
"Leucobryum",933817,0
"Leucobryum",933791,0
"Leucobryum",933779,0
"Leucobryum",933803,0
"Leucobryum",1225019,0
"Leucobryum",899484,0
"Oncophorus",686958,0
"Rhabdoweisia",685347,0
"Diphyscium",688038,0
"Grimmia",684984,0
"Grimmia",685143,0
"Grimmia",689354,0
"Grimmia",688720,0
"Grimmia",689832,0
"Grimmia",689765,0
"Grimmia",684217,0
"Grimmia",683584,0
"Grimmia",835732,0
"Grimmia",802098,0
"Grimmia",835678,0
"Grimmia",877425,0
"Grimmia",860792,0
"Grimmia",860807,0
"Grimmia",900012,0
"Grimmia",900073,0
"Racomitrium",683562,0
"Racomitrium",860408,0
"Racomitrium",685627,0
"Racomitrium",686676,0
"Racomitrium",860340,0
"Racomitrium",849141,0
"Racomitrium",849179,0
"Racomitrium",849275,0
"Racomitrium",860492,0
"Racomitrium",860511,0
"Racomitrium",860574,0
"Racomitrium",860619,0
"Racomitrium",860751,0
"Racomitrium",860792,0
"Racomitrium",860807,0
"Racomitrium",899665,0
"Racomitrium",899791,0
"Racomitrium",899839,0
"Racomitrium",900054,0
"Racomitrium",900073,0
"Racomitrium",932947,0
"Racomitrium",1222795,0
"Racomitrium",1222803,0
"Racomitrium",1222805,0
"Racomitrium",1041594,0
"Racomitrium",1042040,0
"Racomitrium",1042030,0
"Racomitrium",1041615,0
"Racomitrium",1159091,0
"Racomitrium",1222787,0
"Racomitrium",1222773,0
"Racomitrium",1299043,0
"Racomitrium",1041991,0
"Racomitrium",1222841,0
"Schistidium",685143,0
"Schistidium",689376,0
"Schistidium",683806,0
"Schistidium",900073,0
"Brachydontium",687447,0
"Hedwigia",683348,0
"Hedwigia",683622,0
"Hedwigia",684217,0
"Hedwigia",835678,0
"Hookeria",686958,0
"Amblystegium",683879,0
"Amblystegium",684015,0
"Amblystegium",683188,0
"Amblystegium",742073,0
"Campylium",684789,0
"Campylium",683879,0
"Campylium",683539,0
"Campylium",689052,0
"Campylium",687808,0
"Campylium",687547,0
"Campylium",687924,0
"Campylium",688433,0
"Campylium",683960,0
"Campylium",689410,0
"Campylium",689882,0
"Campylium",689883,0
"Campylium",689899,0
"Campylium",689508,0
"Campylium",683188,0
"Campylium",1146920,0
"Campylium",728599,0
"Campylium",688921,0
"Campylium",683486,0
"Campylium",742073,0
"Campylium",683904,0
"Campylium",856669,0
"Campylium",741266,0
"Campylium",878628,0
"Campylium",899657,0
"Campylium",899508,0
"Campylium",948485,0
"Campylium",1361912,0
"Campylium",1146910,0
"Campylium",1299044,0
"Cratoneuron",899657,0
"Drepanocladus",685175,0
"Drepanocladus",684747,0
"Drepanocladus",689052,0
"Drepanocladus",689327,0
"Drepanocladus",687179,0
"Drepanocladus",687808,0
"Drepanocladus",689882,0
"Drepanocladus",689508,0
"Drepanocladus",690011,0
"Drepanocladus",1146920,0
"Drepanocladus",685066,0
"Drepanocladus",685274,0
"Drepanocladus",688770,0
"Drepanocladus",856669,0
"Drepanocladus",833221,0
"Drepanocladus",688961,0
"Drepanocladus",899657,0
"Drepanocladus",899618,0
"Drepanocladus",948485,0
"Drepanocladus",1361912,0
"Drepanocladus",1299044,0
"Drepanocladus",1283084,0
"Leptodictyum",683879,0
"Leptodictyum",683188,0
"Limbella",688613,0
"Tomentypnum",683539,0
"Tomentypnum",860279,0
"Tomentypnum",687808,0
"Tomentypnum",689882,0
"Tomentypnum",689508,0
"Tomentypnum",1146920,0
"Tomentypnum",683904,0
"Tomentypnum",856669,0
"Tomentypnum",741266,0
"Tomentypnum",860509,0
"Tomentypnum",860512,0
"Tomentypnum",860750,0
"Tomentypnum",948485,0
"Tomentypnum",1042080,0
"Tomentypnum",1042090,0
"Tomentypnum",1361912,0
"Tomentypnum",1041690,0
"Tomentypnum",1146910,0
"Tomentypnum",1299044,0
"Tomentypnum",1344228,0
"Tomentypnum",1344241,0
"Anomodon",683622,0
"Anomodon",685592,0
"Anomodon",685695,0
"Anomodon",688921,0
"Anomodon",683695,0
"Anomodon",878639,0
"Anomodon",905014,0
"Anomodon",1159199,0
"Brachythecium",683622,0
"Brachythecium",686533,0
"Brachythecium",685735,0
"Brachythecium",688095,0
"Brachythecium",688522,0
"Brachythecium",728599,0
"Brachythecium",728757,0
"Brachythecium",800161,0
"Brachythecium",900072,0
"Bryhnia",685735,0
"Bryhnia",689899,0
"Bryhnia",688921,0
"Bryoandersonia",685143,0
"Bryoandersonia",684346,0
"Bryoandersonia",688921,0
"Bryoandersonia",683486,0
"Bryoandersonia",835732,0
"Bryoandersonia",878628,0
"Eurhynchium",686311,0
"Eurhynchium",688613,0
"Eurhynchium",857654,0
"Eurhynchium",787986,0
"Eurhynchium",791945,0
"Eurhynchium",787976,0
"Eurhynchium",787981,0
"Eurhynchium",787973,0
"Eurhynchium",787600,0
"Eurhynchium",787992,0
"Eurhynchium",787997,0
"Eurhynchium",860492,0
"Eurhynchium",899662,0
"Eurhynchium",1222853,0
"Platyhypnidium",688921,0
"Rhynchostegium",685735,0
"Rhynchostegium",688921,0
"Callicladium",688095,0
"Callicladium",688522,0
"Callicladium",689899,0
"Callicladium",800152,0
"Calliergon",683879,0
"Calliergon",688675,0
"Calliergon",687808,0
"Calliergon",683960,0
"Calliergon",683188,0
"Calliergon",685318,0
"Calliergon",683904,0
"Calliergon",684916,0
"Calliergon",688961,0
"Calliergon",893248,0
"Calliergon",894266,0
"Calliergon",948485,0
"Calliergon",959740,0
"Calliergon",1176983,0
"Calliergon",1131907,0
"Calliergon",1344241,0
"Sarmentypnum",894266,0
"Sarmentypnum",894262,0
"Warnstorfia",683648,0
"Warnstorfia",685066,0
"Warnstorfia",685274,0
"Warnstorfia",856669,0
"Warnstorfia",1299044,0
"Climacium",685143,0
"Climacium",683622,0
"Climacium",687248,0
"Climacium",686507,0
"Climacium",684674,0
"Climacium",689251,0
"Climacium",687225,0
"Climacium",687808,0
"Climacium",688844,0
"Climacium",685094,0
"Climacium",730957,0
"Climacium",683995,0
"Climacium",684916,0
"Climacium",835678,0
"Climacium",877321,0
"Climacium",899397,0
"Climacium",899617,0
"Climacium",1093978,0
"Pleuroziopsis",1041514,0
"Dichelyma",683991,0
"Fontinalis",683648,0
"Fontinalis",685988,0
"Fontinalis",860576,0
"Fontinalis",899216,0
"Fontinalis",894266,0
"Fontinalis",894262,0
"Hylocomiastrum",684253,0
"Hylocomiastrum",898964,0
"Hylocomium",684062,0
"Hylocomium",860385,0
"Hylocomium",684376,0
"Hylocomium",860370,0
"Hylocomium",684079,0
"Hylocomium",683834,0
"Hylocomium",684253,0
"Hylocomium",686355,0
"Hylocomium",686886,0
"Hylocomium",686037,0
"Hylocomium",686709,0
"Hylocomium",686607,0
"Hylocomium",685368,0
"Hylocomium",686625,0
"Hylocomium",860279,0
"Hylocomium",687179,0
"Hylocomium",687447,0
"Hylocomium",687548,0
"Hylocomium",689885,0
"Hylocomium",688606,0
"Hylocomium",683296,0
"Hylocomium",689577,0
"Hylocomium",683188,0
"Hylocomium",1267571,0
"Hylocomium",688259,0
"Hylocomium",742092,0
"Hylocomium",777931,0
"Hylocomium",777940,0
"Hylocomium",842026,0
"Hylocomium",788005,0
"Hylocomium",791945,0
"Hylocomium",787981,0
"Hylocomium",787973,0
"Hylocomium",787600,0
"Hylocomium",787997,0
"Hylocomium",872650,0
"Hylocomium",860477,0
"Hylocomium",860496,0
"Hylocomium",860509,0
"Hylocomium",860512,0
"Hylocomium",860664,0
"Hylocomium",872765,0
"Hylocomium",860750,0
"Hylocomium",860809,0
"Hylocomium",860829,0
"Hylocomium",860882,0
"Hylocomium",898964,0
"Hylocomium",898965,0
"Hylocomium",948696,0
"Hylocomium",942428,0
"Hylocomium",1041047,0
"Hylocomium",1042070,0
"Hylocomium",1042080,0
"Hylocomium",1042125,0
"Hylocomium",1042090,0
"Hylocomium",1042115,0
"Hylocomium",1042120,0
"Hylocomium",1159151,0
"Hylocomium",1270115,0
"Hylocomium",1041062,0
"Hylocomium",1222853,0
"Hylocomium",899484,0
"Loeskeobryum",683622,0
"Loeskeobryum",688921,0
"Pleurozium",684756,0
"Pleurozium",684832,0
"Pleurozium",684967,0
"Pleurozium",685116,0
"Pleurozium",683348,0
"Pleurozium",683349,0
"Pleurozium",860385,0
"Pleurozium",683437,0
"Pleurozium",683539,0
"Pleurozium",683077,0
"Pleurozium",684099,0
"Pleurozium",683517,0
"Pleurozium",684245,0
"Pleurozium",685487,0
"Pleurozium",686355,0
"Pleurozium",686925,0
"Pleurozium",686955,0
"Pleurozium",687791,0
"Pleurozium",687144,0
"Pleurozium",686464,0
"Pleurozium",686037,0
"Pleurozium",686125,0
"Pleurozium",686533,0
"Pleurozium",685740,0
"Pleurozium",860279,0
"Pleurozium",689094,0
"Pleurozium",689731,0
"Pleurozium",687179,0
"Pleurozium",686798,0
"Pleurozium",688278,0
"Pleurozium",688759,0
"Pleurozium",687398,0
"Pleurozium",687548,0
"Pleurozium",688375,0
"Pleurozium",688403,0
"Pleurozium",689885,0
"Pleurozium",689924,0
"Pleurozium",683296,0
"Pleurozium",689532,0
"Pleurozium",689577,0
"Pleurozium",683188,0
"Pleurozium",1267571,0
"Pleurozium",684258,0
"Pleurozium",683710,0
"Pleurozium",685970,0
"Pleurozium",688119,0
"Pleurozium",688259,0
"Pleurozium",684873,0
"Pleurozium",687799,0
"Pleurozium",742092,0
"Pleurozium",687178,0
"Pleurozium",686595,0
"Pleurozium",686898,0
"Pleurozium",787600,0
"Pleurozium",838549,0
"Pleurozium",1207718,0
"Pleurozium",872650,0
"Pleurozium",884822,0
"Pleurozium",860477,0
"Pleurozium",860496,0
"Pleurozium",860512,0
"Pleurozium",872683,0
"Pleurozium",860740,0
"Pleurozium",860750,0
"Pleurozium",860829,0
"Pleurozium",899362,0
"Pleurozium",899888,0
"Pleurozium",899889,0
"Pleurozium",899890,0
"Pleurozium",899892,0
"Pleurozium",899540,0
"Pleurozium",899542,0
"Pleurozium",892953,0
"Pleurozium",907535,0
"Pleurozium",948696,0
"Pleurozium",948485,0
"Pleurozium",948589,0
"Pleurozium",1207720,0
"Pleurozium",1041047,0
"Pleurozium",1179665,0
"Pleurozium",1150955,0
"Pleurozium",1150953,0
"Pleurozium",1146910,0
"Pleurozium",1270115,0
"Pleurozium",1041062,0
"Pleurozium",899484,0
"Pleurozium",1159087,0
"Rhytidiadelphus",684062,0
"Rhytidiadelphus",684967,0
"Rhytidiadelphus",684376,0
"Rhytidiadelphus",684079,0
"Rhytidiadelphus",684253,0
"Rhytidiadelphus",686311,0
"Rhytidiadelphus",687144,0
"Rhytidiadelphus",686037,0
"Rhytidiadelphus",686709,0
"Rhytidiadelphus",686607,0
"Rhytidiadelphus",686625,0
"Rhytidiadelphus",685666,0
"Rhytidiadelphus",687179,0
"Rhytidiadelphus",683296,0
"Rhytidiadelphus",683188,0
"Rhytidiadelphus",1267571,0
"Rhytidiadelphus",687178,0
"Rhytidiadelphus",777931,0
"Rhytidiadelphus",777940,0
"Rhytidiadelphus",684916,0
"Rhytidiadelphus",788005,0
"Rhytidiadelphus",791945,0
"Rhytidiadelphus",787981,0
"Rhytidiadelphus",787973,0
"Rhytidiadelphus",787600,0
"Rhytidiadelphus",872765,0
"Rhytidiadelphus",899662,0
"Rhytidiadelphus",898964,0
"Rhytidiadelphus",1176983,0
"Rhytidiadelphus",1222853,0
"Rhytidiopsis",788005,0
"Rhytidiopsis",787600,0
"Rhytidiopsis",942428,0
"Hypnum",684832,0
"Hypnum",684571,0
"Hypnum",683191,0
"Hypnum",683622,0
"Hypnum",683517,0
"Hypnum",686464,0
"Hypnum",685163,0
"Hypnum",685368,0
"Hypnum",685788,0
"Hypnum",689733,0
"Hypnum",689430,0
"Hypnum",688193,0
"Hypnum",687398,0
"Hypnum",689885,0
"Hypnum",686934,0
"Hypnum",689899,0
"Hypnum",690048,0
"Hypnum",684217,0
"Hypnum",688921,0
"Hypnum",685028,0
"Hypnum",688628,0
"Hypnum",684553,0
"Hypnum",684569,0
"Hypnum",688719,0
"Hypnum",742073,0
"Hypnum",849164,0
"Hypnum",835732,0
"Hypnum",800140,0
"Hypnum",800149,0
"Hypnum",899701,0
"Hypnum",898964,0
"Hypnum",899541,0
"Hypnum",900072,0
"Hypnum",900073,0
"Hypnum",1159195,0
"Leptodon",683834,0
"Leptodon",687447,0
"Thamnobryum",686958,0
"Myurella",687412,0
"Plagiothecium",683349,0
"Plagiothecium",688095,0
"Plagiothecium",688522,0
"Plagiothecium",688921,0
"Plagiothecium",788005,0
"Plagiothecium",791945,0
"Plagiothecium",787973,0
"Pseudotaxiphyllum",686958,0
"Lescuraea",899884,0
"Pseudoleskea",899884,0
"Esenbeckia",688254,0
"Calliergonella",683879,0
"Calliergonella",687808,0
"Calliergonella",683960,0
"Ptilium",684967,0
"Ptilium",860385,0
"Ptilium",683077,0
"Ptilium",683834,0
"Ptilium",684253,0
"Ptilium",687144,0
"Ptilium",686037,0
"Ptilium",687179,0
"Ptilium",687447,0
"Ptilium",687398,0
"Ptilium",687548,0
"Ptilium",689885,0
"Ptilium",683296,0
"Ptilium",689577,0
"Ptilium",742092,0
"Ptilium",898964,0
"Ptilium",898965,0
"Ptilium",948696,0
"Brotherella",683191,0
"Brotherella",686886,0
"Brotherella",689733,0
"Brotherella",685028,0
"Brotherella",1150955,0
"Brotherella",1150953,0
"Isopterygium",686958,0
"Isopterygium",684217,0
"Platygyrium",689899,0
"Rhytidium",683960,0
"Rhytidium",860477,0
"Rhytidium",899508,0
"Sanionia",687179,0
"Scorpidium",687808,0
"Scorpidium",689882,0
"Scorpidium",689508,0
"Scorpidium",1146920,0
"Scorpidium",683904,0
"Scorpidium",856669,0
"Scorpidium",860745,0
"Scorpidium",893248,0
"Scorpidium",893245,0
"Scorpidium",948485,0
"Scorpidium",1361912,0
"Scorpidium",1041690,0
"Scorpidium",1299044,0
"Scorpidium",1344228,0
"Sematophyllum",835678,0
"Bryocrumia",686958,0
"Abietinella",860385,0
"Abietinella",685175,0
"Abietinella",833221,0
"Thuidium",683191,0
"Thuidium",683622,0
"Thuidium",686507,0
"Thuidium",686512,0
"Thuidium",686709,0
"Thuidium",685735,0
"Thuidium",685788,0
"Thuidium",689733,0
"Thuidium",687225,0
"Thuidium",688193,0
"Thuidium",687924,0
"Thuidium",687949,0
"Thuidium",686934,0
"Thuidium",689899,0
"Thuidium",689577,0
"Thuidium",690048,0
"Thuidium",683188,0
"Thuidium",684217,0
"Thuidium",688844,0
"Thuidium",688921,0
"Thuidium",688183,0
"Thuidium",683486,0
