"classificationCode","databaseCode","PARENT_ID","ELEMENT_GLOBAL_ID","hierarchyLevel","colloquialName","scientificName","taxon","indicator"
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chamaesyce serpyllifolia",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chenopodium berlandieri",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chenopodium pratericola",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chenopodium subglabrum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Cycloloma atriplicifolium",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Cyperus schweinitzii",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Eragrostis trichodes",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Erigeron bellidiastrum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Eriogonum annuum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Froelichia floridana",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Froelichia floridana var. campestris",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Helianthus pauciflorus",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Helianthus petiolaris",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Hesperostipa comata",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Ipomopsis longiflora",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Koeleria macrantha",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Lappula occidentalis",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Lappula occidentalis var. occidentalis",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Liatris punctata",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Linum rigidum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Lithospermum canescens",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Lithospermum incisum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Lygodesmia juncea",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Monarda punctata",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Muhlenbergia pungens",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Oenothera rhombipetala",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Penstemon haydenii",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Psoralidium lanceolatum",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Redfieldia flexuosa",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Schizachyrium scoparium",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Solidago nemoralis",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Sporobolus heterolepis",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Symphyotrichum ericoides",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Yucca glauca",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Artemisia cana",1
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Artemisia cana ssp. cana",1
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Andropogon hallii",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Artemisia tridentata",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Bouteloua gracilis",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Bromus tectorum",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Hesperostipa comata",0
"TT4.b1.Nf.6.b","CEGL001555",899086,683797,"Association","Silver Sagebrush / Prairie Sandreed Shrub Prairie","Artemisia cana ssp. cana / Calamovilfa longifolia Shrubland","Pascopyrum smithii",0
"TT4.b1.Nf.6.b","CEGL002184",1309263,685291,"Association","Water Birch - Creeping Juniper / Prairie Sandreed Shrubland","Betula occidentalis - Juniperus horizontalis / Calamovilfa longifolia Shrubland","Betula occidentalis",1
"TT4.b1.Nf.6.b","CEGL002184",1309263,685291,"Association","Water Birch - Creeping Juniper / Prairie Sandreed Shrubland","Betula occidentalis - Juniperus horizontalis / Calamovilfa longifolia Shrubland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL002184",1309263,685291,"Association","Water Birch - Creeping Juniper / Prairie Sandreed Shrubland","Betula occidentalis - Juniperus horizontalis / Calamovilfa longifolia Shrubland","Juniperus horizontalis",1
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Carex inops",1
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Carex inops ssp. heliophila",1
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Artemisia dracunculus",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Artemisia frigida",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Artemisia ludoviciana",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Bouteloua gracilis",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Carex duriuscula",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Carex filifolia",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Chenopodium album",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Chenopodium leptophyllum",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Hesperostipa comata",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Koeleria macrantha",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Liatris punctata",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Lygodesmia juncea",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Muhlenbergia pungens",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Pascopyrum smithii",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Phlox hoodii",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Psoralidium lanceolatum",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Schizachyrium scoparium",0
"TT4.b1.Nf.6.b","CEGL001471",899086,686809,"Association","Prairie Sandreed - Sedge Prairie","Calamovilfa longifolia - Carex inops ssp. heliophila Grassland","Yucca glauca",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Hesperostipa comata",1
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Achnatherum hymenoides",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Andropogon hallii",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Artemisia cana",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Artemisia frigida",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Artemisia ludoviciana",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Bouteloua gracilis",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Bromus arvensis",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Bromus japonicus",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Bromus squarrosus",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Bromus tectorum",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Carex inops",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Carex inops ssp. heliophila",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Elaeagnus commutata",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Gutierrezia sarothrae",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Koeleria macrantha",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Nassella viridula",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Pascopyrum smithii",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Psoralidium tenuiflorum",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Rhus trilobata",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Rosa woodsii",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Sporobolus cryptandrus",0
"TT4.b1.Nf.6.b","CEGL001473",899086,690053,"Association","Prairie Sandreed - Needle-and-Thread Prairie","Calamovilfa longifolia - Hesperostipa comata Grassland","Yucca glauca",0
"TT4.b1.Nf.6.b","CEGL001457",899151,685215,"Association","Skunkbush Sumac / Prairie Sandreed Shrub Prairie","Rhus trilobata / Calamovilfa longifolia Shrub Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL001457",899151,685215,"Association","Skunkbush Sumac / Prairie Sandreed Shrub Prairie","Rhus trilobata / Calamovilfa longifolia Shrub Grassland","Rhus trilobata",1
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Yucca glauca",1
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Artemisia cana",0
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Artemisia cana ssp. cana",0
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Artemisia frigida",0
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Artemisia tridentata",0
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Artemisia tridentata ssp. wyomingensis",0
"TT4.b1.Nf.6.b","CEGL002675",899151,689720,"Association","Soapweed Yucca / Prairie Sandreed Shrub Prairie","Yucca glauca / Calamovilfa longifolia Shrub Grassland","Bouteloua gracilis",0
