"ELEMENT_GLOBAL_ID","LINKAGE","SUBNATION_ID","stateCode","stateName","stateName2","stateRank","REL_STD_TO_NONSTD_CD","REL_NONSTD_TO_STD_CD","CONFIDENCEDESC","crosswalkNote"
791580,"1 direct",53,"CEGL006447","<i>Carex trichocarpa</i> Herbaceous Vegetation","<i>Carex trichocarpa</i> Herbaceous Vegetation","SU",":=",":=","Certain","This is a provisional VA type. It is in a similar setting to the global type, but is more influenced by groundwater, rather than overland flooding and occurs as a wet meadow, marsh, fen, in a floodplain setting. Additionally, the type maybe invasive. Thus, the state type is not equivalent to the global concept, but rather intersects with it."
791580,"1 direct",45,"CEGL006447","[gname]","<i>Carex trichocarpa</i> Rivershore Wet Meadow","S4",":=",":=","Certain","2023-11-01: PA type CHWPHFS000 (Hairy-fruit Sedge (Carex trichocarpa) Floodplain Wetland) deleted (U22ZIM01)."
791580,"1 direct",58,"CEGL006447","[gname]","<i>Carex trichocarpa</i> Rivershore Wet Meadow","S1",":=",":=","Certain",""
791581,"1 direct",45,"CEGL006448","[gname]","<i>Vernonia noveboracensis - Thelypteris palustris - Symplocarpus foetidus</i> Seepage Meadow","S1",":=",":=","Certain",""
791626,"1 direct",45,"CEGL006453","[gname]","Eastern Woodland Vernal Pool","S3",":=",":=","Certain",""
795056,"1 direct",58,"CEGL006458","[gname]","<i>Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia</i> Floodplain Forest","S2",":=",":=","Certain",""
793415,"1 direct",45,"CEGL006461","[gname]","<i>Leersia oryzoides - Sagittaria latifolia</i> Wet Meadow","S4",":=",":=","Certain",""
793415,"1 direct",25,"CEGL006461","[gname]","<i>Leersia oryzoides - Sagittaria latifolia</i> Wet Meadow","SNR",":=",":=","Certain",""
793415,"1 direct",58,"CEGL006461","[gname]","<i>Leersia oryzoides - Sagittaria latifolia</i> Wet Meadow","S3",":=",":=","Certain",""
793415,"1 direct",11,"CEGL006461","Central Appalachian Cutgrass Marsh","Central Appalachian Cutgrass Marsh","S1",":=",":=","Certain",""
793418,"1 direct",58,"CEGL006462","Quercus (rubra, velutina, alba) / Carpinus caroliniana / Maianthemum racemosum Floodplain Forest","Quercus (rubra, velutina, alba) / Carpinus caroliniana / Maianthemum racemosum Floodplain Forest","S1",":=",":=","Certain",""
793421,"1 direct",58,"CEGL006463","<i>Salix nigra - Betula nigra / Schoenoplectus pungens</i> Riverbank Woodland","<i>Salix nigra - Betula nigra / Schoenoplectus pungens</i> Riverbank Woodland","S1",":=",":=","Certain",""
794875,"1 direct",58,"CEGL006466","<i>Platanus occidentalis - Aesculus flava / Lindera benzoin / Verbesina alternifolia</i> Floodplain Forest","<i>Platanus occidentalis - Aesculus flava / Lindera benzoin / Verbesina alternifolia</i> Floodplain Forest","S2",":=",":=","Certain",""
797099,"1 direct",11,"CEGL006467","Twig Rush Peat Mat","Twig Rush Peat Mat","S1",":=",":=","Certain",""
795520,"1 direct",11,"CEGL006476","Central Appalachian/Piedmont Bedrock Floodplain Woodland","Central Appalachian/Piedmont Bedrock Floodplain Woodland","S1",":=",":=","Certain","Woodland on a scoured floodplain that is dominated by stunted sycamore (<i>Platanus occidentalis</i>) and green ash (<i>Fraxinus pennsylvanica</i>)."
795520,"1 direct",25,"CEGL006476","[gname]","<i>Platanus occidentalis - Acer saccharinum - Fraxinus pennsylvanica / Boehmeria cylindrica - Carex emoryi</i> Floodplain Forest","S2",":=",":=","Certain",""
795520,"1 direct",53,"CEGL006476","<i>Platanus occidentalis - Acer saccharinum - Ulmus americana - Fraxinus pennsylvanica / Boehmeria cylindrica - Carex emoryi</i> Woodland","<i>Platanus occidentalis - Acer saccharinum - Ulmus americana - Fraxinus pennsylvanica / Boehmeria cylindrica - Carex emoryi</i> Woodland","S1",":=",":=","Certain",""
794876,"1 direct",53,"CEGL006477","<i>Panicum virgatum - Andropogon gerardii</i> Herbaceous Vegetation","<i>Panicum virgatum - Andropogon gerardii</i> Herbaceous Vegetation","S2",":=",":=","Certain",""
794876,"1 direct",25,"CEGL006477","[gname]","<i>Panicum virgatum - Andropogon gerardii</i> Gravel Riverscour Wet Meadow","S2",":=",":=","Certain",""
794876,"1 direct",58,"CEGL006477","Panicum virgatum - Andropogon gerardii Riverscour Prairie","Panicum virgatum - Andropogon gerardii Riverscour Prairie","S2",":=",":=","Certain","In WV this association is applied to shale gravel wash prairies in the Ridge and Valley (ala global description), and also to low diversity cobble prairies along rivers west of Eastern Conrinental divide. ."
797768,"1 direct",53,"CEGL006478","<i>Fraxinus americana / Andropogon gerardii - Sorghastrum nutans - Schizachyrium scoparium - Pycnanthemum tenuifolium</i> Herbaceous Vegetation","<i>Fraxinus americana / Andropogon gerardii - Sorghastrum nutans - Schizachyrium scoparium - Pycnanthemum tenuifolium</i> Herbaceous Vegetation","S1",":=",":=","Certain",""
797768,"1 direct",25,"CEGL006478","[gname]","<i>Fraxinus americana / Andropogon gerardii - Sorghastrum nutans - Schizachyrium scoparium - Pycnanthemum tenuifolium</i> Riverscour Wet Meadow","S1",":=",":=","Certain",""
795059,"1 direct",45,"CEGL006480","[gname]","<i>Verbesina alternifolia - Elymus riparius - Solidago gigantea - (Teucrium canadense)</i> Riverbar Wet Meadow","S4",":=",":=","Certain",""
795059,"1 direct",25,"CEGL006480","[gname]","<i>Verbesina alternifolia - Elymus riparius - Solidago gigantea - (Teucrium canadense)</i> Riverbar Wet Meadow","SNR",":=",":=","Certain",""
795059,"1 direct",58,"CEGL006480","<i>Verbesina alternifolia - Dichanthelium clandestinum - Solidago gigantea</i> Tall Herb Rivershore","<i>Verbesina alternifolia - Dichanthelium clandestinum - Solidago gigantea</i> Tall Herb Rivershore","S2",":=",":=","Certain",""
802169,"1 direct",25,"CEGL006481","[gname]","<i>Eupatorium serotinum - Polygonum (lapathifolium, punctatum, pensylvanicum)</i> Riverbar Wet Meadow","SNR",":=",":=","Certain",""
802169,"1 direct",53,"CEGL006481","<i>Eupatorium serotinum - Persicaria (lapathifolia, punctata, pensylvanica)</i> Herbaceous Vegetation","<i>Eupatorium serotinum - Persicaria (lapathifolia, punctata, pensylvanica)</i> Herbaceous Vegetation","S2S3",":=",":=","Certain",""
802169,"1 direct",58,"CEGL006481","<i>Conoclinum coelestinum - Acalypha gracilens - Polygonum lapathifolium</i> Herbaceous Rivershore","<i>Conoclinum coelestinum - Acalypha gracilens - Polygonum lapathifolium</i> Herbaceous Rivershore","S1",":=",":=","Certain","WV occurrences have scattered trees or tree islands with Sycamore and Green Ash."
795053,"1 direct",53,"CEGL006483","<i>Eragrostis hypnoides - Lindernia dubia - Ludwigia palustris - Cyperus squarrosus</i> Herbaceous Vegetation","<i>Eragrostis hypnoides - Lindernia dubia - Ludwigia palustris - Cyperus squarrosus</i> Herbaceous Vegetation","S2S3",":=",":=","Certain",""
795053,"1 direct",25,"CEGL006483","[gname]","<i>Eragrostis hypnoides - Ludwigia palustris - Lindernia dubia - Cyperus squarrosus</i> Riverbar Wet Meadow","SNR",":=",":=","Certain",""
795053,"1 direct",58,"CEGL006483","<i>Cyperus (strigosus, squarrosus) - Eragrostis hypnoides - Chamaesyce humistrata</i> Low Herb Rivershore","<i>Cyperus (strigosus, squarrosus) - Eragrostis hypnoides - Chamaesyce humistrata</i> Low Herb Rivershore","S1",":=",":=","Certain",""
802033,"1 direct",53,"CEGL006484","<i>Carpinus caroliniana - Ilex decidua</i> Shrubland","<i>Carpinus caroliniana - Ilex decidua</i> Shrubland","S1",":=",":=","Certain",""
802033,"1 direct",25,"CEGL006484","[gname]","<i>Carpinus caroliniana - Ilex decidua</i> Wet Shrubland","S1",":=",":=","Certain",""
798401,"1 direct",25,"CEGL006492","[gname]","<i>Liriodendron tulipifera - Acer negundo - (Platanus occidentalis) / Carpinus caroliniana / Polygonum virginianum</i> Floodplain Forest","SNR",":=",":=","Certain",""
798401,"1 direct",53,"CEGL006492","<i>Liriodendron tulipifera - Acer negundo - (Platanus occidentalis) / Carpinus caroliniana / Persicaria virginiana</i> Forest","<i>Liriodendron tulipifera - Acer negundo - (Platanus occidentalis) / Carpinus caroliniana / Persicaria virginiana</i> Forest","S3?",":=",":=","Certain",""
802075,"1 direct",53,"CEGL006495","<i>Quercus rubra - Quercus shumardii - Fraxinus americana / Cercis canadensis</i> Forest","<i>Quercus rubra - Quercus shumardii - Fraxinus americana / Cercis canadensis</i> Forest","SU",":=",":=","Certain","This is a provisional VA type"
802075,"1 direct",25,"CEGL006495","[gname]","<i>Quercus rubra - Quercus shumardii / Cercis canadensis</i> Floodplain Forest","SNR",":=",":=","Certain",""
802017,"1 direct",53,"CEGL006497","<i>Quercus palustris - Quercus bicolor / Carex tribuloides - Carex radiata - (Carex squarrosa)</i> Forest","<i>Quercus palustris - Quercus bicolor / Carex tribuloides - Carex radiata - (Carex squarrosa)</i> Forest","S3",":=",":=","Certain",""
802017,"1 direct",25,"CEGL006497","[gname]","<i>Quercus palustris - Quercus bicolor / Carex tribuloides - Carex radiata - (Carex squarrosa)</i> Wet Forest","SNR",":=",":=","Certain",""
802017,"1 direct",58,"CEGL006497","Quercus bicolor - Nyssa sylvatica / Ilex verticillata / Symplocarpus foetidus Forested Swamp","Quercus bicolor - Nyssa sylvatica / Ilex verticillata / Symplocarpus foetidus Forested Swamp","S1",":=",":=","Certain","JV 2015: applied to oak swamps in mountain valleys, including upper Greenbrier, Tygart Valley and R&amp;V. WV and ecoregion extensions need attribution in USNVC.<i> Quercus bicolor </i>is most constant but <i>Q. palustris</i> may also be important."
802090,"1 direct",53,"CEGL006498","<i>Quercus phellos - Quercus (palustris, lyrata) / Ilex decidua / Carex typhina - (Carex grayi)</i> Forest","<i>Quercus phellos - Quercus (palustris, lyrata) / Ilex decidua / Carex typhina - (Carex grayi)</i> Forest","S3",":=",":=","Certain",""
802094,"1 direct",25,"CEGL006499","[gname]","<i>Alnus serrulata - Magnolia virginiana / Eupatorium pilosum - Rhynchospora gracilenta - Xyris torta</i> Shrubland","SNR",":=",":=","Certain",""
802094,"1 direct",53,"CEGL006499","<i>Alnus serrulata - Magnolia virginiana / Andropogon glomeratus - Eupatorium pilosum - Rhynchospora gracilenta - Xyris torta</i> Shrub Herbaceous Vegetation","<i>Alnus serrulata - Magnolia virginiana / Andropogon glomeratus - Eupatorium pilosum - Rhynchospora gracilenta - Xyris torta</i> Shrub Herbaceous Vegetation","S1",":=",":=","Certain",""
684576,"1 direct",69,"CEGL006512","<i>Myrica gale - Spiraea alba - Chamaedaphne calyculata</i> Shrubland","<i>Myrica gale - Spiraea alba - Chamaedaphne calyculata</i> Shrubland","SNA",":=",":=","Certain",""
685030,"1 direct",69,"CEGL006513","<i>Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum</i> Dwarf-shrubland","<i>Chamaedaphne calyculata / Eriophorum virginicum / Sphagnum rubellum</i> Dwarf-shrubland","SNA",":=",":=","Certain",""
684839,"1 direct",69,"CEGL006518","<i>Prunus pumila / Andropogon gerardii - Sorghastrum nutans</i> Herbaceous Vegetation","<i>Prunus pumila / Andropogon gerardii - Sorghastrum nutans</i> Herbaceous Vegetation","SNA",":=",":=","Certain",""
684839,"1 direct",45,"CEGL006518","[gname]","<i>Prunus pumila / Andropogon gerardii - Sorghastrum nutans</i> Riverscour Wet Meadow","S1",":=",":=","Certain",""
684839,"1 direct",67,"CEGL006518","Flood-scoured Riverine Prairie","Flood-scoured Riverine Prairie","SNR",":=",":=","Certain",""
685540,"1 direct",69,"CEGL006519","<i>Calamagrostis canadensis - Scirpus</i> spp. - <i>Dulichium arundinaceum</i> Herbaceous Vegetation","<i>Calamagrostis canadensis - Scirpus</i> spp. - <i>Dulichium arundinaceum</i> Herbaceous Vegetation","SNA",":=",":=","Certain",""
685752,"1 direct",69,"CEGL006524","<i>Carex (oligosperma, exilis) - Chamaedaphne calyculata</i> Shrub Herbaceous Vegetation","<i>Carex (oligosperma, exilis) - Chamaedaphne calyculata</i> Shrub Herbaceous Vegetation","SNA",":=",":=","Certain",""
685616,"1 direct",45,"CEGL006544","[gname]","<i>Schizachyrium scoparium - Danthonia spicata - Carex pensylvanica / Cladonia</i> spp. Grassland","S3S4",":=",":=","Certain",""
684747,"1 direct",45,"CEGL006546","[gname]","<i>Alnus incana - Viburnum recognitum / Calamagrostis canadensis</i> Shrub Swamp","S4",":=",":=","Certain","2023-11-21: Changed Common Name from Acidic Mixed Shrub - Sphagnum Wetland to Gray Alder - Arrow-wood / Bluejoint Shrub Swamp."
684747,"1 direct",25,"CEGL006546","[gname]","<i>Alnus incana - Viburnum recognitum / Calamagrostis canadensis</i> Shrub Swamp","SNR",":=",":=","Certain",""
686717,"1 direct",53,"CEGL006548","<i>Acer (rubrum, saccharinum) - Fraxinus pennsylvanica - Ulmus americana / Boehmeria cylindrica</i> Forest","<i>Acer (rubrum, saccharinum) - Fraxinus pennsylvanica - Ulmus americana / Boehmeria cylindrica</i> Forest","S2?",":=",":=","Certain",""
686717,"1 direct",45,"CEGL006548","[gname]","<i>Acer (rubrum, saccharinum) - Fraxinus pennsylvanica - Ulmus americana / Boehmeria cylindrica</i> Floodplain Forest","S2",":=",":=","Certain",""
686717,"1 direct",25,"CEGL006548","[gname]","<i>Acer (rubrum, saccharinum) - Fraxinus pennsylvanica - Ulmus americana / Boehmeria cylindrica</i> Floodplain Forest","SNR",":=",":=","Certain",""
686717,"1 direct",58,"CEGL006548","<i>Fraxinus pennsylvanica - Acer saccharinum - Ulmus americana / Geum canadense</i> Forested Swamp","<i>Fraxinus pennsylvanica - Acer saccharinum - Ulmus americana / Geum canadense</i> Forested Swamp","S1",":=",":=","Certain","JV 2015: backwater maple swamps in the Potomac drainage."
689030,"1 direct",58,"CEGL006549","<i>Carex canescens / Polytrichum</i> spp. - <i>Sphagnum</i> spp. Fen","<i>Carex canescens / Polytrichum</i> spp. - <i>Sphagnum</i> spp. Fen","S2",":=",":=","Certain",""
687924,"1 direct",45,"CEGL006551","[gname]","<i>Carex prairea - Carex stricta - Pycnanthemum virginianum</i> Fen","S1",":=",":=","Certain","2023-11-02: Common Name changed from Prairie Sedge - Upright Sedge Fen to Prairie Sedge - Tussock Sedge Fen.<br/>2023-11-01: This CEGL combines 2 old PA Types. EST CHWPOSF000 (Sedge - Mixed Forb Fen) deleted, 9 EOR reparented to this EST. EST CHWPPSJ000 (Prairie Sedge - Spotted Joe-pye Weed Marsh) deleted, 3 EOR reparented to this EST (U22ZIM01).<br/>Note that on 2019-05-21 name was changed for EST CHWPOSF000 from Open Sedge (Carex stricta, C. prairea, C. lacustris) Fen (Fike 1999) to Sedge - Mixed Forb Fen (Zimmerman et al. 2012)."
685339,"1 direct",45,"CEGL006552","[gname]","<i>Dulichium arundinaceum - Carex folliculata - Juncus</i> spp. Seepage Meadow","SNR",":=",":=","Certain",""
685339,"1 direct",58,"CEGL006552","Dulichium arundinaceum Fen","Dulichium arundinaceum Fen","S1",":=",":=","Certain",""
689672,"1 direct",58,"CEGL006567","[gname]","<i>Symplocarpus foetidus - Impatiens capensis</i> Seepage Meadow","S1",":=",":=","Certain",""
689672,"1 direct",45,"CEGL006567","[gname]","<i>Symplocarpus foetidus - Impatiens capensis</i> Seepage Meadow","S4S5",":=",":=","Certain",""
689672,"1 direct",25,"CEGL006567","[gname]","<i>Symplocarpus foetidus - Impatiens capensis</i> Seepage Meadow","SNA",":=",":=","Certain",""
688068,"1 direct",58,"CEGL006568","[gname]","<i>Solidago rugosa - Euthamia graminifolia</i> Wet Meadow","S3",":=",":=","Certain",""
689744,"1 direct",45,"CEGL006571","[gname]","<i>Spiraea tomentosa - Rubus</i> spp. / <i>Phalaris arundinacea</i> Ruderal Wet Shrubland","SNA",":=",":=","Certain",""
689744,"1 direct",58,"CEGL006571","<i>Spiraea tomentosa / Sphagnum</i> spp. Shrub Swamp","<i>Spiraea tomentosa / Sphagnum</i> spp. Shrub Swamp","SNA",":=",":=","Certain","2022: reactivated for WV based on ruderal plot BARB.23. In Nov 2021, this association in WV was ""temporarily"" removed from CEGL006571 (S2), and plots were reparented to CEGL006568 (S3) because NatureServe moved 6571 into a ruderal alliance, which does not allow S ranks exept SNA. Probably needs an new G2 association. Stupid."
685029,"1 direct",53,"CEGL006572","<i>Schizachyrium scoparium - Sorghastrum nutans - Solidago juncea - Pycnanthemum tenuifolium </i>Herbaceous Vegetation","<i>Schizachyrium scoparium - Sorghastrum nutans - Solidago juncea - Pycnanthemum tenuifolium </i>Herbaceous Vegetation","SH",":=",":=","Certain",""
731010,"1 direct",11,"CEGL006575","Green Ash-Mixed Hardwood Floodplain Forest","Green Ash-Mixed Hardwood Floodplain Forest","S3",":=",":=","Certain","Floodplain forest in the Piedmont that is dominated by green ash (<i>Fraxinus pennsylvanica</i>) and associated by black walnut (<i>Juglans nigra</i>) and sycamore (<i>Platanus occidentalis</i>)."
731010,"1 direct",45,"CEGL006575","[gname]","<i>Fraxinus pennsylvanica - (Juglans nigra, Platanus occidentalis)</i> Floodplain Forest","S4",":=",":=","Certain",""
731010,"1 direct",25,"CEGL006575","[gname]","<i>Fraxinus pennsylvanica - (Juglans nigra, Platanus occidentalis)</i> Floodplain Forest","SNA",":=",":=","Certain",""
802182,"1 direct",53,"CEGL006578","<i>Peltandra virginica - Schoenoplectus (pungens, tabernaemontani)</i> Tidal Herbaceous Vegetation","<i>Peltandra virginica - Schoenoplectus (pungens, tabernaemontani)</i> Tidal Herbaceous Vegetation","S3?",":=",":=","Certain",""
802185,"1 direct",53,"CEGL006579","<i>Justicia americana</i> Tidal Herbaceous Vegetation","<i>Justicia americana</i> Tidal Herbaceous Vegetation","SU",":=",":=","Certain","This is a provisional VA type"
802185,"1 direct",25,"CEGL006579","[gname]","<i>Justicia americana - Peltandra virginica</i> Tidal Marsh","SNR",":=",":=","Certain",""
802175,"1 direct",25,"CEGL006586","[gname]","<i>Spartina alterniflora - Distichlis spicata</i> Tidal Salt Marsh","SNR",":=",":=","Certain",""
802175,"1 direct",53,"CEGL006586","<i>Spartina alterniflora - Distichlis spicata - (Spartina patens)</i> Tidal Herbaceous Vegetation","<i>Spartina alterniflora - Distichlis spicata - (Spartina patens)</i> Tidal Herbaceous Vegetation","S3?",":=",":=","Certain",""
801805,"1 direct",58,"CEGL006587","<i>Pinus rigida - Picea rubens / Nemopanthus mucronata - Kalmia latifolia / Sphagnum</i> spp. - <i>Polytrichum</i> spp. Peat Woodland","<i>Pinus rigida - Picea rubens / Nemopanthus mucronata - Kalmia latifolia / Sphagnum</i> spp. - <i>Polytrichum</i> spp. Peat Woodland","S1",":=",":=","Certain",""
800155,"1 direct",58,"CEGL006595","Spiraea alba Shrub Swamp","Spiraea alba Shrub Swamp","S3",":=",":=","Certain",""
800158,"1 direct",58,"CEGL006596","<i>Vaccinium myrtilloides / Pteridium aquilinum / Polytrichum</i> spp. Shrub Swamp","<i>Vaccinium myrtilloides / Pteridium aquilinum / Polytrichum</i> spp. Shrub Swamp","S3",":=",":=","Certain",""
800161,"1 direct",53,"CEGL006597","<i>Carex scabrata - Viola cucullata / Plagiomnium ciliare</i> Herbaceous Vegetation","<i>Carex scabrata - Viola cucullata / Plagiomnium ciliare</i> Herbaceous Vegetation","S1?",":=",":=","Certain",""
800161,"1 direct",45,"CEGL006597","[gname]","<i>Carex scabrata - Viola cucullata / Plagiomnium ciliare</i> Seepage Meadow","S2",":=",":=","Certain",""
800161,"1 direct",58,"CEGL006597","<i>Carex scabrata - Viola cucullata / Plagiomnium ciliare</i> Seep","<i>Carex scabrata - Viola cucullata / Plagiomnium ciliare</i> Seep","S2",":=",":=","Certain",""
800164,"1 direct",58,"CEGL006598","[gname]","<i>Rhododendron arborescens / Marshallia grandiflora - Triantha glutinosa - Platanthera flava var. herbiola</i> Riverscour Wet Meadow","S1",":=",":=","Certain",""
686841,"1 direct",11,"CEGL006603","Coastal Plain Streamside Forest","Coastal Plain Streamside Forest","SNA",":=",":=","Certain",""
686841,"1 direct",45,"CEGL006603","[gname]","<i>Platanus occidentalis - (Liquidambar styraciflua, Liriodendron tulipifera) / Asimina triloba</i> Floodplain Forest","S1",":=",":=","Certain",""
686841,"1 direct",25,"CEGL006603","[gname]","<i>Platanus occidentalis - (Liquidambar styraciflua, Liriodendron tulipifera) / Asimina triloba</i> Floodplain Forest","S3?",":=",":=","Certain",""
689632,"1 direct",53,"CEGL006605","<i>Quercus (phellos, palustris, michauxii) - Liquidambar styraciflua / Cinna arundinacea</i> Forest","<i>Quercus (phellos, palustris, michauxii) - Liquidambar styraciflua / Cinna arundinacea</i> Forest","S3?",":=",":=","Certain",""
