"ELEMENT_GLOBAL_ID","REFERENCE_ID"
899629,197091
899629,201226
899629,464304
899629,646797
1085069,183997
1085069,185675
1085069,189565
1085069,194322
1085069,650511
1085069,671246
838618,177658
838618,187334
838618,194646
838618,198023
838618,200094
836537,179532
836537,189355
836537,194646
836528,178432
836528,189420
836528,194828
836528,197746
877289,187240
877289,722139
836554,175855
836554,650511
836672,191246
836672,342597
836562,722139
877291,180204
877291,182314
877291,192892
877291,374768
877291,488840
836647,175855
836647,190605
932906,650511
835947,197346
835949,182314
835949,190499
835949,195997
838600,177250
838600,178713
838600,179187
838600,181763
838600,182314
838600,185492
838600,189341
838600,190387
838600,190602
838600,190788
838600,192472
838600,192898
838600,193302
838600,194329
838600,194828
838600,194894
838600,195424
838600,197745
838600,198311
838600,310945
838600,650028
838600,650141
835750,179190
835750,181763
835750,199568
1225592,191388
860385,762710
872650,712618
872650,752625
872650,752637
872650,752644
872650,758302
872650,758303
860496,182314
860496,627378
860496,627421
860496,650511
860496,671615
860496,752624
860496,752631
860496,757953
860848,627360
860848,676865
860848,676866
860664,178713
860664,182314
860664,676869
860664,676873
860664,752629
881429,222384
881429,235455
881429,761285
957919,674097
957919,722477
957919,761207
835950,469051
835951,646799
835951,753484
835951,756773
860546,197650
860546,469514
860546,756775
860313,188101
860313,646895
860313,664845
860313,756802
860411,182813
860411,201174
860411,646895
836040,199335
860467,178727
860467,184843
860467,188688
860467,191969
860467,192831
860467,198622
835984,184263
835984,191633
835984,201513
1279614,194649
1279614,200322
1279614,753307
1279614,1151260
1285406,1132101
877354,193398
877354,650511
860489,201502
837856,187771
836955,201502
836914,186097
836914,382396
900017,192847
900016,176018
900016,178757
900016,184157
900016,185202
900016,200273
860595,190578
860743,627530
860743,627549
866455,756814
860386,181910
860386,184441
860688,663105
860688,756832
860688,757575
838450,650511
857357,200060
860481,176744
860481,182314
856954,176744
856963,176744
856963,215380
856963,760997
856963,1111439
856981,760995
856981,760997
856981,1111433
860480,657069
1127110,178191
1127110,1040180
860672,215492
860672,753664
860672,757573
856717,215491
872643,662696
881410,510600
881410,650511
881410,662696
1270111,1151299
856728,186617
849149,646797
860326,194752
860326,477852
860452,182813
860452,191530
860452,197218
860452,199061
837419,190666
860590,181950
860590,186071
860590,201502
860590,671049
837832,176923
837832,181950
837832,182375
837832,197650
837832,198963
837832,201502
837794,177406
837794,186617
837794,197650
835909,182813
860463,181878
860463,197650
860463,757625
860463,758488
860416,377434
860416,650511
860416,668194
857406,183158
857406,749455
873846,671100
873846,756784
860755,186446
860504,189579
860504,200750
837711,721148
837231,182813
837231,200750
837231,340401
837231,510206
860499,185116
860499,185509
860499,192879
860499,201502
860499,510206
860499,721148
837750,185509
837734,177633
837734,177794
837734,185116
860585,175838
860585,176024
860585,179520
860585,196492
860585,377437
833228,197650
856731,664852
860641,184148
860641,664845
860456,190381
860456,199916
879242,757664
953927,197979
860275,761197
860690,190422
860370,757796
860541,650511
860541,657077
860541,757788
860541,757792
860541,757794
860619,627525
860619,629815
860619,757811
849179,382396
860477,757817
860477,757822
884751,757969
884751,758186
838855,646844
838797,176083
838797,176838
838784,181932
838784,182647
838784,197281
838784,753371
838755,182314
838755,187790
860360,650174
860360,749430
860591,182314
860512,190617
860512,195840
860512,464506
860512,677377
860750,464506
860750,627406
860750,627418
860750,674075
860564,192453
860564,382928
860564,463879
860564,505299
933574,757630
933574,757631
933574,757634
933574,757865
860693,757630
860693,757635
860693,757636
860693,757862
860693,757865
860693,757868
860693,757869
860627,177266
860526,650077
860526,650511
938463,1056553
860542,503091
860542,663108
860387,650174
860430,185116
860430,198172
860430,758488
932976,197747
932976,310949
932976,506845
860350,650511
860581,222340
860581,646797
857252,646797
857252,766568
860697,180145
860697,182314
860697,182813
860697,190578
860697,192736
860697,192898
860697,200905
860697,310949
860697,506845
848805,344658
848795,629818
1041701,176273
1041701,180848
1041701,182813
1041701,185021
1041701,189277
1041701,191246
1041701,200905
1041701,310945
1041701,310948
1041701,1151279
857235,175696
857235,182813
857235,185459
857235,190026
857235,191266
857235,198172
857235,199586
857235,235914
857235,646797
857235,650511
857258,181657
857258,182424
893245,630155
893245,711677
860744,627525
860744,650162
1344237,1151102
893248,195840
893248,650511
1283074,181932
1283074,182813
900121,179444
860331,646797
860331,757622
1299043,711796
1299043,1151284
849275,178713
849275,182314
849275,464506
907535,192575
907535,757836
933582,193238
860683,650511
1299044,711796
856702,187334
860576,192736
859820,177266
838396,720796
838396,757509
860325,194849
860325,468770
860325,757874
860696,192898
860696,757622
861675,657085
861675,757716
861675,761156
860578,1157911
885015,753912
742073,176422
742073,181869
742073,346782
686618,184460
688487,181797
689827,667216
856872,810389
688924,181492
690066,181492
690066,671244
856875,667216
684152,667283
687074,181274
687074,182803
687074,193996
687074,196203
687074,200438
687074,200967
687074,201513
687074,645764
683763,194660
683763,198812
683763,200094
685276,190707
688136,624190
686694,194149
686694,1006892
1298927,191806
1298927,671740
1298928,711871
1298929,1133921
1298931,235435
1298931,1135374
1298932,235435
1298933,667986
1298935,1133921
1298942,671740
1298943,671346
1298943,671350
1298943,671351
1298943,711849
1298949,464506
1298953,191806
1298953,667986
1298955,191806
1298955,671685
1298958,1133921
686942,201836
689418,662599
687974,184460
899655,751275
788023,671233
685161,190544
689338,187720
689338,478087
689338,659444
689338,659447
899393,188548
899393,751275
1151269,175626
833282,182803
833282,198383
833282,235203
833282,650511
1315491,1132117
1315497,1132117
1315775,1132117
1344269,1151102
686123,667764
685409,176422
685409,196977
685409,645701
899606,646792
685148,468699
689376,620627
685813,620627
948485,262936
1361914,1132117
881423,761290
881423,792382
881403,646797
833287,646769
1270980,1124382
1270976,1124382
1041496,195840
1041496,650511
881435,650511
1279630,1127153
877395,650511
892730,650511
905014,751275
905022,751275
683220,181492
1279648,1127153
900003,198134
900003,662696
685592,181492
821510,641997
684075,181492
684075,810389
683486,641997
685347,182100
685347,182803
688984,182647
688984,194660
900045,182803
689684,188432
689684,641997
795484,477774
689407,187522
689906,667216
689906,810389
688801,181492
688801,193227
686958,184614
686958,192299
688372,182647
687085,176422
687085,287719
796831,176422
686487,792456
689786,619527
689786,722044
689786,792456
688837,374772
688837,722044
688837,943946
688837,969612
684760,190544
684760,374772
685146,185988
685146,199046
684593,182826
689330,182799
685775,190544
686634,182885
686634,185988
686634,190544
686634,196928
686634,943946
686454,178774
686454,645701
686752,215532
686752,707500
683901,181060
685883,620605
685238,182799
685238,190544
685238,199046
686455,190544
686955,199046
683257,620627
683811,667764
687388,176422
687388,468699
687913,190544
687913,199164
687913,201458
688771,199164
689269,374772
686857,943946
688099,189454
688099,190544
688099,374772
688099,667321
893449,646784
893449,667764
688235,646792
893439,667764
860694,178839
860694,646835
857191,650511
689335,180204
686373,176386
686373,201319
899836,758622
899837,757988
849126,382396
685723,199986
685163,184460
685709,478087
785183,180848
687301,184460
687301,659469
685684,195278
689796,190544
689796,199046
689796,645800
689916,181797
689916,722172
849141,757572
958946,650511
877402,650511
860514,650511
860514,662618
872765,650511
1093866,620627
1093904,650511
1093904,1062981
907585,177817
907585,182821
689628,199046
687087,182799
687087,646784
687087,659451
684274,191339
684274,792456
684274,943946
684638,176422
684638,645701
684638,722044
688863,182314
688863,182803
688863,477774
688863,510010
684956,181060
685634,182818
685634,194660
685634,196364
685634,197450
685634,200819
685634,488833
685634,642231
685634,707491
907588,646792
907588,753833
802098,477774
689850,190544
899898,181345
860710,182326
860710,182813
860710,646797
860710,757835
856676,195840
856676,650174
1302624,1132117
899735,179815
857654,195840
857654,630274
1277477,646797
860418,650511
1159199,1157944
1159195,1157945
1167512,753916
1167512,757775
1167512,762728
1167512,762735
1167512,1068781
683972,668192
885033,759483
1302666,1132117
1285866,1132117
790680,199513
790680,200235
790680,342651
688271,185640
688271,477850
687268,194660
684859,177280
684859,187149
684964,181492
684964,181886
684964,200438
684964,667281
686933,181492
689315,189103
685580,191802
685580,197636
685580,342646
685580,503104
1269126,235203
1269126,650141
1269126,1065650
1269126,1153611
899644,187491
899644,200235
899644,1065702
899117,177528
1302503,1139892
1302511,1139892
1302519,1139892
1302533,1139892
833274,756980
1302632,181321
1302636,198377
1302642,1062981
1302646,1132117
1302648,1132117
1302648,1148640
685728,182818
686492,179190
686597,181852
686597,181873
683356,185021
685270,191237
687036,189258
687036,645576
683308,184460
685603,181873
685603,200358
683392,294077
689506,181852
688338,181852
688338,194563
688338,199829
686113,194563
686113,645578
686113,711796
684685,185021
979445,181797
979445,463797
1277824,1119113
685719,181852
899585,193439
899585,199495
899587,176386
899588,181627
899588,186356
902782,197965
899672,182314
857460,191429
683536,478087
685307,185116
685307,659467
899318,176175
899318,178277
899318,179858
899318,180799
899318,181521
899318,182710
899318,190441
899307,176969
899307,177923
899307,180445
899307,182710
899307,190287
899307,192661
899307,193463
899307,194465
899307,200055
899307,751275
899332,176175
899332,180848
899332,184114
899332,188369
899332,192649
899332,194213
899332,195665
899332,196363
899332,197746
899332,650116
899809,183144
899809,188189
899809,192649
899809,751275
899825,194894
689356,200749
689587,199046
686911,181797
685758,645488
684764,176043
684764,184460
684238,181797
687207,646797
688049,722172
688557,181797
688557,321625
688557,659447
1283076,1125916
1283096,1125916
1283100,1125916
684319,182314
684319,200604
899336,176330
899336,182314
899336,182970
1268509,235203
685878,181932
687159,191514
683362,180385
683362,193759
898997,176330
898997,340401
686450,181797
1284777,1131641
1284793,1131641
1284805,1131641
1298945,671740
1333041,671362
1333041,711849
1333042,671362
1333042,674094
1298987,674090
1298987,674097
1298998,671744
1299012,1133921
1085061,192879
1085061,790110
769162,757835
683155,659447
785372,722175
687527,478087
686022,181797
899830,751275
899343,184653
899343,515029
899345,191252
899345,751275
899346,177486
899346,662693
899346,759050
1042125,627386
1042125,627525
1042050,711674
1042080,674070
1042080,751275
1042040,711681
1042153,751275
1042143,195840
1042143,627355
1042143,711681
898979,180224
898979,189355
898979,190002
898979,194894
898979,751275
686405,184460
1284877,1131641
1282234,1127153
1233796,1112210
899650,194660
683728,667330
899596,194002
1285412,235203
1285412,1132101
1285414,187660
1285414,188126
1285523,752508
1285523,1148640
1285620,1115188
687428,820419
687889,642312
868499,820425
868502,181797
868503,820425
838076,672942
685211,181797
688139,181797
1285854,1132117
1285856,1132117
866515,641997
866515,672497
684362,194773
684362,196203
684209,194660
684209,810389
684517,181492
684112,194660
684112,649736
688424,182803
686977,180776
686977,182803
686977,190688
686977,194660
684620,177851
684620,641997
684620,707490
689832,181492
689832,183488
689832,194660
683581,194660
688722,678069
688722,1006897
687308,671244
684761,181492
1287814,1165047
1287816,1133638
1298961,629327
1298961,650174
1298966,1133921
1298967,1133921
1298971,667986
1298971,1135374
1298974,235344
1298974,674087
1298974,1135374
1298983,667986
1298985,1135374
1298986,657088
1298989,1133921
1298990,667986
1298991,671673
1298991,671744
1298992,671673
1298995,1156173
1298997,1133921
1299001,667986
1299001,1135374
1299004,667986
1299004,671358
1299005,711849
1299006,711849
1299010,629327
1299011,629327
1361910,1132117
939234,758313
884106,650511
939237,758313
884018,650511
884020,650511
884037,650511
884107,650511
902982,650511
939235,758313
899705,190070
683265,810389
689365,468699
689365,508413
689365,646792
1176975,1062981
1176981,1062981
1176989,659449
860318,188126
872780,650174
884750,195044
884750,757465
860510,664778
877319,624819
877320,757651
877320,757654
860466,180107
860466,200235
860466,200256
833074,195044
1161749,447564
948696,650511
948696,1103487
1041519,181873
836963,181932
836963,650511
1159105,235203
1159105,649801
1159105,1062981
836789,646769
860882,627412
860882,761242
1041526,190578
1268463,235203
905730,187596
905730,195063
899464,182803
899464,191167
899464,195063
899464,200405
899464,668151
899694,193117
899694,194660
899693,199344
899693,751275
898971,181869
898971,188412
898971,190173
898988,182803
898958,185308
898958,192662
899474,189634
870954,182314
870954,190241
870954,758022
899539,185073
899524,177524
899524,758022
899695,179188
899695,182803
899692,751275
899687,751275
899653,192143
899467,182314
899469,181178
899469,182970
899469,191130
899469,751275
1302650,1132117
1159173,1062981
899540,649776
842028,179027
842028,181043
842028,183334
842028,185531
899932,181043
1159153,1062981
899541,179893
899541,184750
899827,183144
899827,200235
899810,751275
899828,177346
899828,179190
899828,185021
899828,751275
899807,176722
899807,182424
899807,186014
899807,186807
899807,194666
899818,176873
899818,179002
899818,180191
899818,195666
898957,175667
898957,178346
689831,185532
686144,667216
685008,678341
689552,197604
688101,188434
684982,182314
684982,186824
684982,667216
683580,175667
683580,182803
683580,186824
683580,194149
683580,200405
688856,200303
688856,671244
688030,181060
688030,194149
688030,198905
688030,200405
688030,957909
688741,667967
686947,185203
686947,198905
688673,194660
731101,182803
683805,810389
683170,181492
684483,194660
684504,182647
684834,184126
689896,182803
687297,183483
688892,194660
688892,198210
684012,194660
688884,200438
687469,193283
687352,200972
686944,178708
686944,186707
686944,235003
689957,649776
683516,188412
684553,182100
685410,199795
685410,649776
685410,848333
684571,188412
688211,188412
683137,196128
683137,508413
683137,792456
687976,668107
687145,477774
687145,659466
687145,677378
687145,678064
687145,678070
687145,957846
684829,182314
684829,188613
685450,477774
732843,182647
688311,667216
686346,667216
684509,215387
683253,182647
683253,187435
683253,678069
683253,957909
684595,182803
687957,181145
687957,182792
687957,187435
687957,196818
684707,668151
688242,190520
688242,190629
688242,199046
688749,188403
688103,182100
688103,513257
688103,513768
688103,659453
688103,678136
688103,678137
688103,848333
688268,182283
688268,287719
688268,468699
688268,645701
688403,177280
688403,199572
688403,646792
687138,177120
688628,176422
688628,177280
688675,513257
688675,619527
688675,659453
688675,667970
688675,668107
688675,671224
688675,1006938
687899,235816
742067,722044
685847,182792
685847,182799
685847,182818
685847,192630
689089,182841
689089,182904
689089,184756
689089,667764
689089,943946
689044,182818
689044,199046
689044,374772
686788,190544
686788,667329
683127,190544
683127,667321
683995,374772
683995,659481
683995,667329
683995,667764
683995,943946
689355,179683
689355,792456
683857,646792
686709,646792
688456,176422
688456,182314
683188,508413
683296,199040
683296,199222
683296,645701
686037,177251
686037,199222
689486,199046
689486,199164
689486,620627
689486,667329
689486,943946
690084,199046
688437,181233
688437,201333
688437,287719
800146,176422
800143,176422
800143,187712
685562,182803
685562,187712
685562,194149
685562,194660
685562,477774
688193,513180
688193,513183
800140,187712
800184,177280
800184,678109
800152,509998
686961,190298
686961,192811
686961,294077
684581,187315
684581,190602
687106,503098
688216,181802
688216,190298
688216,196830
689108,181345
689108,184460
689343,194302
683818,200873
683818,342646
685568,181852
731892,175696
731892,179532
731892,181802
731892,181852
731892,189355
731892,659456
689272,190298
689272,198664
689272,294077
689272,342651
687314,294077
684745,505300
685058,189184
685058,464500
685058,671251
688327,190298
684759,179002
684759,181797
684759,185021
684759,187240
684759,192681
684759,464500
683293,342651
689094,199222
690042,190544
690042,199040
684932,645576
688874,194563
688874,469347
688874,503947
688874,711645
690056,184460
687336,181797
690027,179961
683705,198680
683705,199592
686922,181797
686922,196347
787992,310942
787992,463797
787992,464506
979484,185492
689054,181535
689054,182408
689055,180850
688873,175357
688873,176873
688873,192680
683128,188595
685217,184461
687279,192736
687279,195852
687148,181797
684925,184460
685219,181797
979512,463797
687102,667216
836508,650511
838433,199335
838433,340401
838433,650511
838433,753389
838433,756787
838433,756790
838433,756791
838433,756792
857662,192565
683077,191814
926768,757585
884042,650511
884027,650511
884021,650511
884078,650511
884056,650511
939249,758313
884084,650511
884109,650511
902981,650511
884006,650511
939248,758313
902978,650511
884009,650511
884025,650511
689311,201319
689311,215504
687152,182818
687152,190544
687152,620627
688291,197964
687410,197964
687410,500782
687090,179766
687090,645540
860636,192661
860636,671672
837809,182813
837809,198963
837809,200273
837809,201502
900103,196309
769027,181797
769027,722175
688952,659465
686063,181797
684582,181797
684600,187368
943998,758622
688404,176422
690014,659479
683957,190544
683957,792456
683809,176422
683809,287719
685376,190544
685376,200819
685376,678300
685773,646784
689759,645701
688380,190544
688380,667764
688380,722044
689883,182100
689883,620627
690029,620627
690029,722044
690029,943946
685750,190544
685750,374772
685608,645701
800094,659453
800094,848333
800985,792456
800985,848333
684574,468699
687789,645701
687447,175902
687447,189961
687447,192359
684253,190253
684253,192299
684253,194773
684253,197344
684253,198370
684253,200458
689440,184460
687574,180392
689653,181797
689653,181852
684035,184460
686103,187771
687325,181852
687325,189375
683070,184460
687552,184460
688931,187001
684651,179532
684651,184460
684651,187001
684651,192649
684651,662599
684271,184460
684271,189375
684271,190605
684860,179001
689112,181873
689112,194350
683320,181873
683320,187771
683320,190605
683996,183144
687716,179190
683833,179190
683833,181797
683833,181873
683833,342646
683833,662599
688774,189375
688774,200277
688774,294077
686621,181852
686621,187771
686621,194789
689651,183144
686503,187001
686503,192649
686223,184191
687543,184460
689457,184201
688021,177658
688021,712642
688021,1009323
683312,198829
685004,181873
688360,181852
688999,342646
684139,184460
684069,181852
685996,194484
685996,1009323
686296,181797
683891,181797
683891,196057
683441,200337
683226,762780
686097,181873
688378,182147
688378,187801
687418,181763
684802,184460
685655,177658
686522,184460
683755,342646
688753,181797
685430,646797
688950,646797
688352,759540
686399,184190
686399,505263
686246,175909
686246,177525
689463,181797
689463,195278
689463,195666
683349,182314
685602,191266
688228,190387
688228,194828
688228,671076
688228,671251
688228,1009323
684711,181797
684711,1009324
689309,178045
689309,184460
689309,190505
689309,194828
689309,1009323
688307,190360
688307,190387
688307,671262
689956,194828
689956,478087
689529,671250
683162,189874
685060,176187
685856,181797
685856,184460
688067,180014
688067,189874
687200,177658
687200,180014
687200,184201
687200,197850
687200,671250
683707,178990
688616,181797
686038,181797
686463,181797
687718,667690
683924,181797
683924,642312
689859,181492
684004,181797
684004,342651
684482,182970
683222,181492
683222,182970
684092,181797
689001,197872
685220,505286
683350,505293
689002,196239
686021,182822
686021,199046
686021,671224
686021,678069
687201,287719
687201,722044
685903,199164
688570,184639
688570,657052
688533,188733
688533,645937
688533,667329
933803,181695
933803,182283
933803,183753
933803,185669
685320,507665
685320,510011
689385,181356
689385,183059
689385,191186
689385,198820
684266,201443
684266,620627
684266,943946
687966,181869
687966,792456
685243,181492
684684,468699
685836,1006938
686765,792456
684599,179895
684599,659459
687556,188571
686333,189543
690044,646797
686156,176681
686156,646797
689723,678069
689723,1006938
683875,181797
683098,180666
685352,190422
684436,193012
686137,671242
684158,182827
688394,478087
684295,181797
684295,191328
684295,994680
683202,175440
684671,190544
683927,178774
683927,182798
683927,943946
687723,182799
689452,181932
683080,186964
684965,1034531
689274,181797
689274,671262
688141,176120
688141,181797
684828,671234
685305,184460
685305,187491
685305,191341
687656,194426
688060,188014
686053,190119
689230,182970
684446,187165
684446,191434
684446,657120
683556,184460
1127136,180385
1127136,187315
1127136,192236
1127136,199046
687013,177203
687013,181797
687013,193759
686249,181797
686249,192879
690008,198274
690008,657112
683377,182804
684891,180445
684891,201539
684891,662455
686477,657112
686477,667322
686477,671262
683729,184460
683729,198147
688888,182375
688888,185948
688888,187315
688888,196249
688888,200873
688888,650542
688888,820424
684431,464500
687131,177076
684413,200873
683911,187089
686208,722172
689130,671254
684500,196309
684500,199046
688036,184460
688330,180445
689792,181852
689792,183137
689792,186071
689792,190441
689792,201539
684652,464500
684652,478087
684272,179146
684272,186191
684272,199240
684272,478087
684272,707494
683071,188611
683071,196363
683071,671254
683379,184460
683379,662455
686179,200873
686179,671254
687852,184460
687461,200873
687461,820428
683820,184460
686099,191252
686099,191624
684359,181797
684359,722172
684803,175807
685656,189420
683836,183636
683836,187107
683836,659456
683836,667322
683756,184460
683756,200873
683756,478087
688900,180445
686628,671262
689170,194894
687033,178838
687033,188369
687033,199213
687033,199542
687033,342646
687033,820424
684222,182827
684222,650542
689864,183917
689361,182140
689361,184027
689114,184203
689114,650542
685893,342646
683771,650542
684798,194825
689247,178630
689247,179858
689247,181950
689247,185037
686527,645701
686956,181521
686956,181797
684178,184460
688022,181797
688022,667322
684552,198464
684552,478087
684552,667218
690032,181797
690032,190590
690032,198456
690032,756897
685647,185652
685647,196363
685647,198274
683699,188295
683699,510185
689979,181797
689979,473033
689979,646797
689979,671250
689979,707533
683852,181797
689409,181521
689409,184460
689409,194894
689409,757835
685860,671254
683608,657112
684682,181797
684682,197058
684682,650542
688024,342646
686118,182375
685861,181797
689959,200223
689959,657112
688512,185948
688811,181797
689958,830015
687215,178549
687215,180884
687215,182486
687215,188611
687215,189071
687215,667322
687215,994680
686023,181380
686023,184460
686023,478087
689255,186666
689255,188611
684999,342646
684999,820424
684058,181797
684058,184460
690028,182486
687371,188611
687371,722175
687299,178158
687299,196183
687299,646797
689009,193529
683794,194660
683794,199843
683794,667216
684352,197356
688870,185675
688870,194894
687056,181797
689334,194894
689197,181797
689197,667303
685428,646797
688869,185675
688869,646797
686568,185532
689924,215460
689924,659460
685747,180461
685747,182314
685747,183488
685747,186267
684635,190544
684635,192505
684635,200439
689778,181950
689778,201836
687870,195755
687870,201836
683095,659481
685266,181797
684225,192879
684918,183289
686054,181797
684597,642312
687757,187897
684630,181492
687894,181797
688312,722172
686085,181492
687419,181797
687419,184460
688142,176175
688142,181797
684006,181797
684006,201820
686655,181380
686655,186191
686655,671254
688266,181797
686360,201678
689745,646797
685408,178224
685408,184460
685408,199046
688710,186807
688710,478087
686647,188295
684416,478087
687987,478087
683967,377435
685584,181797
683385,181797
683385,183626
688445,200929
689692,667690
686222,642387
687658,180241
686557,196969
688001,189812
686524,188223
687332,181797
685907,181492
683863,182822
683863,191006
684115,184767
685284,199046
684475,667303
684499,190465
684781,194106
687863,194894
686235,181492
685757,181797
685757,667690
689479,181797
689033,667690
684549,642312
684549,642387
687655,183917
684125,197836
684551,646797
688960,646797
688593,642312
687265,657112
689860,181797
683505,185530
683506,477278
684830,184460
684830,469490
684830,469514
684830,667302
689814,187771
689814,200273
685916,188049
684412,181503
684412,188126
684412,191893
684412,629782
687841,620627
685222,182792
685222,190544
685222,659459
689321,191024
689321,671268
686180,181492
688077,201888
688077,667970
689589,182791
689277,848333
685489,196352
685489,756936
686756,200406
689399,182803
689399,667328
686490,190119
684202,181492
684687,185116
687059,185116
686030,185116
686030,189152
686030,189436
684042,194763
684042,198134
685197,181797
685197,185675
684541,184462
688098,184937
688098,667216
683740,199164
689876,193864
688113,193864
685304,184460
685304,193115
685625,200957
685904,761445
687989,181797
687998,667690
686778,178987
683123,183917
688933,181797
688933,182710
684735,184460
688408,176408
685873,181797
684728,201677
683279,642312
687969,722172
689512,182100
689512,191413
689512,201564
689512,646792
687961,176422
686917,179683
686917,180162
686917,181869
686917,200046
686917,201243
686917,464528
686917,641997
687362,186670
689435,181797
689435,186670
687104,792456
685264,188821
688224,189476
683471,193737
683548,199046
683548,374772
683548,620627
683548,659460
687849,175871
686396,198786
686396,712642
686396,1009324
688361,1009349
685875,181797
685875,184460
688466,181797
688466,190360
684900,184460
688852,181797
689752,374772
689752,646784
689752,667329
689752,943946
690100,199046
687276,342646
687276,500782
687276,645800
687289,182970
688362,184460
688362,189565
688362,190360
687850,181797
687850,184460
684488,177624
684488,178758
684488,1009355
688168,197079
685983,184460
685983,189565
683968,176602
683969,181797
683969,184460
683969,190360
689875,183997
684927,192649
688904,752574
683870,193456
686259,650542
686383,193463
686383,193494
686383,193737
686383,198274
686383,321625
686383,342646
688820,181865
688820,478087
688820,757835
685412,184460
689211,184460
684645,186191
684645,342646
684645,671234
684645,707494
688363,186807
688363,201226
688752,181950
688752,194426
688752,201835
688752,342646
684938,194646
684939,188173
684939,199753
687017,182970
684706,722044
685212,189476
685212,199046
686269,182647
686269,187790
686832,180672
686832,756936
689787,181492
689787,182803
685714,671251
685714,707494
685572,198163
687591,662455
687878,175557
687878,752574
689125,186670
689125,646797
689125,752574
689125,757835
684282,181797
683113,185204
688941,181797
688941,192879
688941,712641
684049,185204
689164,198303
683774,176331
683311,510185
689849,188295
688942,184460
688942,185204
687586,185652
687586,510185
685798,181492
685798,185116
684577,340401
685053,185116
685053,185652
686531,186670
686531,196183
686531,197871
686531,671242
683062,181492
687754,181797
687754,198274
687754,722175
688902,181797
684777,184460
689974,678069
687311,659446
687311,707495
687311,707500
687311,756899
684349,181060
684349,182314
683191,178966
683191,181492
683191,194773
683191,196203
683191,1014526
684949,183246
685888,722172
687505,181492
687759,642312
690071,181492
686092,181797
686092,667690
686713,667690
686713,820420
685502,820425
685503,181797
688718,181797
686327,181797
688702,181797
684543,181797
683966,642387
683966,667690
685107,468699
685486,176422
685486,179683
685486,182176
685486,182446
685486,188490
685486,199572
685486,287719
685486,678070
689695,181985
689695,199621
689695,957846
683579,642391
688807,181797
688807,757835
689879,181492
685783,184460
685783,194484
685783,1007277
689533,187315
758060,179532
758060,200873
758060,342646
731879,820428
686243,184460
683934,177658
688583,478087
685940,180014
685940,194484
687835,340416
684756,215460
690025,178774
690025,620627
684967,667764
688915,199040
689835,646784
687009,187315
687009,189198
687009,190544
687009,195278
683276,176386
688962,179923
687709,287719
683437,645701
688759,192047
684208,184460
684208,187315
684208,671262
684858,184460
689037,181797
686921,1009323
684327,667324
684327,671262
684903,650117
684903,1009323
685674,198035
689430,175902
689430,181421
689430,181492
689430,182487
689430,190253
689430,190663
689430,641997
684832,201333
684832,468699
689885,200957
687398,176422
683584,182100
686595,645701
686595,722044
685090,184460
686607,181797
684849,181797
684849,184460
684849,190578
942437,178292
942437,182397
942437,184460
688231,182397
688231,184460
942438,505285
942438,711645
689626,181797
689626,190578
690004,181797
687064,181797
687064,200750
685975,194660
683979,722172
688238,193911
688238,662599
689949,646797
684831,473037
684831,646797
687234,181797
687234,197005
685556,184460
683838,473037
684122,667324
684123,181797
684123,187315
684942,671251
684320,478087
685740,374772
685555,178774
686798,190544
686798,192588
687680,182795
686561,178774
685185,201584
685185,645937
685185,659481
685185,667764
686707,199222
689532,176422
687791,182314
686999,181492
689939,181492
684182,182970
689187,185308
688836,184043
685280,181797
685997,192574
685997,201459
685997,473037
684389,184460
686596,181852
687489,176182
687489,176795
687489,178990
687489,342646
685294,179532
685294,197965
685606,187315
688195,184460
688195,191139
686896,190602
686896,194646
685969,181797
685969,187771
689207,181332
689207,181797
689207,181873
689207,182147
689207,184460
689207,382850
689207,659469
687132,184460
687132,196788
687132,342651
688387,184460
688387,190602
688213,200873
688213,662599
684633,463797
686505,176014
686505,176794
686505,186014
688683,176794
688683,184460
688683,186014
688683,194666
688683,199829
688948,197585
687486,185610
686290,185610
684203,191381
684203,646797
688257,646797
684134,181492
684143,183792
688747,191558
684130,199046
686840,707499
683346,189425
686515,181060
687597,668151
689092,183488
683060,182799
683060,189324
687661,194660
689963,182799
689963,189275
689963,199046
684270,181060
684270,181492
684270,215532
689027,181060
689027,194660
686619,177624
686619,178045
686619,671250
685061,181797
685061,198274
685061,321625
685736,752574
690047,184460
687812,182194
687812,184551
687812,752574
688112,178758
689227,181797
689227,201174
684526,176679
684526,184460
684526,1009324
687060,667216
687831,197983
685361,197983
685361,667216
687221,187426
687221,198731
689680,181797
689680,753835
689680,1009324
684649,187315
684649,189470
684649,463857
684525,190602
684525,659455
687449,184460
687449,187315
687449,190602
687449,194646
687449,503093
685016,183085
685016,189355
683404,178990
685042,201836
685042,342646
683625,722172
685619,181797
685619,181852
685902,181797
684940,181797
684940,183959
688215,473037
688215,646797
685396,181797
683069,1009339
688344,198303
686560,177340
685448,176175
685448,179360
685448,184460
688645,181797
688645,196846
686177,193558
686177,199240
686177,662455
686177,752574
688256,181797
689656,820428
683300,181797
684441,181797
684441,193463
684441,194894
684441,671254
687126,181797
683163,184460
688332,184460
688002,646797
688002,722172
688670,181797
683921,194894
683713,181492
688011,181492
683815,201231
687694,182228
688937,182803
688937,641997
684382,181060
684382,182647
684382,667216
688443,181060
688443,181492
687891,181492
683143,279948
689074,646810
689119,181492
689648,641997
688120,200405
685026,196203
689621,182647
686413,181492
686413,757910
688575,187134
687535,181492
687535,182803
687535,757910
687165,188112
687165,757910
