"kingdom","phylum","class","order","family","genus","type"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Circinaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Lobothallia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Megaspora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Sagedia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Microcaliciaceae","Microcalicium","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Ochrolechiaceae","Ochrolechia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Lecanidium","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Lepra","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Loxosporopsis","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Melanaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Variolaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Zamenhofia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Varicellariaceae","Varicellaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Rhizocarpaceae","Catolechia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Rhizocarpaceae","Epilichen","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Rhizocarpaceae","Poeltinula","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Rhizocarpaceae","Rehmia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Rhizocarpaceae","Rhizocarpon","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Sporastatiaceae","Sporastatia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Schaereriales","Schaereriaceae","Schaereria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Brigantiaeaceae","Brigantiaea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Leprocaulaceae","Halecania","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Leprocaulaceae","Leprocaulon","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Leprocaulaceae","Speerschneidera","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Letrouitiaceae","Letrouitia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Megalosporaceae","Bombyliospora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Megalosporaceae","Megalospora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Athallia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Blastenia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Borrera","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Bryoplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Calogaya","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Caloplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Dufourea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Flavoplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Fulgensia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Gasparrinia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Gyalolechia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Haloplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Leproplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Loekoesia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Obscuroplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Parvoplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Placodium","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Polycauliona","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Pyrenodesmia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Rufoplaca","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Rusavskia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Solitaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Squamulea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Teloschistes","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Variospora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Wetmoreana","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Xanthocarpia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Xanthomendoza","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Xanthoria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Arthrorhaphidaceae","Arthrorhaphis","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Elixiaceae","Elixia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","Fuscidea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","Maronea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","Orphniospora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Ophioparmaceae","Hypocenomyce","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Ophioparmaceae","Ophioparma","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Ropalosporaceae","Ropalospora","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Fulgidea","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Lasallia","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria","lichen"
"Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Xylopsora","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Gloeoheppiaceae","Gloeoheppia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Cryptothele","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Endocarpiscum","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Ephebe","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Forssellia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Gonionema","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Gonohymenia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Gyrocollema","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Harpidium","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Heppia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lemmopsis","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lempholemma","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Leprocollema","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Metamelaena","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Metamelanea","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Omphalaria","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Paulia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Peccania","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Phloeopeccania","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Phylliscum","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Porocyphus","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Psorotichia","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Pterygiopsis","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Pyrenocarpon","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Pyrenopsis","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Rechingeria","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Synalissa","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Thermutis","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Thyrea","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Zahlbrucknerella","lichen"
"Fungi","Ascomycota","Lichinomycetes","Lichinales","Peltulaceae","Peltula","lichen"
"Plantae","Anthocerotophyta","Anthocerotopsida","Anthocerotales","Anthocerotaceae","Anthoceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Anthocerotales","Anthocerotaceae","Aspiromitus","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Anthocerotales","Anthocerotaceae","Folioceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Anthocerotales","Anthocerotaceae","Foraminisporis","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Anthocerotales","Anthocerotaceae","Leiosporoceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Dendrocerotales","Dendrocerotaceae","Dendroceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Dendrocerotales","Dendrocerotaceae","Megaceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Dendrocerotales","Dendrocerotaceae","Nothoceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Dendrocerotales","Dendrocerotaceae","Phaeomegaceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Notothyladales","Notothyladaceae","Notothylas","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Notothyladales","Notothyladaceae","Paraphymatoceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Notothyladales","Notothyladaceae","Phaeoceros","bryophyte"
"Plantae","Anthocerotophyta","Anthocerotopsida","Phymatocerotales","Phymatocerotaceae","Phymatoceros","bryophyte"
"Plantae","Bryophyta","","","","Anapiculatisporites","bryophyte"
"Plantae","Bryophyta","","","","Annulispora","bryophyte"
"Plantae","Bryophyta","","","","Cingutriletes","bryophyte"
"Plantae","Bryophyta","","","","Couperisporites","bryophyte"
"Plantae","Bryophyta","","","","Emphanisporites","bryophyte"
"Plantae","Bryophyta","","","","Interulobites","bryophyte"
"Plantae","Bryophyta","","","","Nevesisporites","bryophyte"
"Plantae","Bryophyta","","","","Sporogonites","bryophyte"
"Plantae","Bryophyta","","","","Staplinisporites","bryophyte"
"Plantae","Bryophyta","","","","Stoverisporites","bryophyte"
"Plantae","Bryophyta","Andreaeobryopsida","Andreaeobryales","Andreaeobryaceae","Andreaeobryum","bryophyte"
"Plantae","Bryophyta","Andreaeopsida","Andreaeales","Andreaeaceae","Andreaea","bryophyte"
"Plantae","Bryophyta","Bryopsida","","","Bryopsida","bryophyte"
"Plantae","Bryophyta","Bryopsida","","","Stereisporites","bryophyte"
"Plantae","Bryophyta","Bryopsida","Archidiales","Archidiaceae","Archidium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Aulacomniales","Aulacomniaceae","Aulacomnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Aulacomniales","Aulacomniaceae","Hymenodontopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Aulacomniales","Aulacomniaceae","Mesochaete","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Anacolia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Bartramia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Bartramidula","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Breutelia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Conostomum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Fleischerobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Flowersia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Leiomela","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Philonotis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Plagiopus","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","","Merceria","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Acidodontium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Anomobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Brachymenium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Gemmabryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Haplodontium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Imbribryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Leptobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Leptostomopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Ochiobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Perssonia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Plagiobryoides","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Plagiobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Ptychostomum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Rhodobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Roellobryon","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Rosulabryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Stableria","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Leptostomataceae","Leptostomum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Cinclidium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Cyrtomnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Epipterygium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Leucolepis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Mielichhoferia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Mniobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Mnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Orthomnion","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Orthomnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Plagiomnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Pohlia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Pseudobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Pseudopohlia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Rhizomnium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Schizymenium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Trachycystis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Uskatia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Webera","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Phyllodrepaniaceae","Mniomalia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Phyllodrepaniaceae","Phyllodrepanium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryales","Pulchrinodaceae","Pulchrinodus","bryophyte"
"Plantae","Bryophyta","Bryopsida","Bryoxiphiales","Bryoxiphiaceae","Bryoxiphium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Buxbaumiales","Buxbaumiaceae","Buxbaumia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Buxbaumiales","Buxbaumiaceae","Theriotia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Catoscopiales","Catoscopiaceae","Catoscopium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Amphidiaceae","Amphidium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Aongstroemiaceae","Aongstroemia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Aongstroemiaceae","Aongstroemiopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Aongstroemiaceae","Dichodontium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Aongstroemiaceae","Diobelonella","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Aongstroemiaceae","Hygrodicranum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Bruchiaceae","Bruchia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Bruchiaceae","Trematodon","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Bryowijkiaceae","Bryowijkia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Arthrocormus","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Calymperes","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Calymperopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Exodictyon","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Exostratum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Leucophanes","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Mitthyridium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Syrrhopodon","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Braunfelsia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Brotherobryum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Chorisodontium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Cryptodicranum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Dicnemon","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Dicranoloma","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Dicranum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Eucamptodontopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Hollia","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Holomitrium","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Hygodicranum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Leucoloma","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Macrodictyum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Mesotus","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Nanomitriopsis","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Orthodicranum","bryophyte"
"Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Paraleucobryum","bryophyte"
